merchant_id,snapshot_month,risk_score,risk_band
M00366,2026-04-01,0.2809,Low
M00366,2026-05-01,0.2874,Low
M00366,2026-06-01,0.2452,Low
M00367,2026-01-01,0.2819,Low
M00367,2026-02-01,0.2313,Low
M00367,2026-03-01,0.1321,Low
M00367,2026-04-01,0.212,Low
M00367,2026-05-01,0.2265,Low
M00367,2026-06-01,0.3434,Low
M00368,2026-01-01,0.4606,Medium
M00368,2026-02-01,0.4821,Medium
M00368,2026-03-01,0.4522,Medium
M00368,2026-04-01,0.5234,Medium
M00368,2026-05-01,0.6034,Medium
M00368,2026-06-01,0.4806,Medium
M00369,2026-01-01,0.6005,Medium
M00369,2026-02-01,0.481,Medium
M00369,2026-03-01,0.4825,Medium
M00369,2026-04-01,0.5134,Medium
M00369,2026-05-01,0.5385,Medium
M00369,2026-06-01,0.5418,Medium
M00370,2026-01-01,0.2827,Low
M00370,2026-02-01,0.2376,Low
M00370,2026-03-01,0.371,Medium
M00370,2026-04-01,0.2691,Low
M00370,2026-05-01,0.3531,Medium
M00370,2026-06-01,0.209,Low
M00371,2026-01-01,0.7417,High
M00371,2026-02-01,0.8424,High
M00371,2026-03-01,0.807,High
M00371,2026-04-01,0.8259,High
M00371,2026-05-01,0.8581,High
M00371,2026-06-01,0.6788,High
M00372,2026-01-01,0.2054,Low
M00372,2026-02-01,0.2211,Low
M00372,2026-03-01,0.3292,Low
M00372,2026-04-01,0.3031,Low
M00372,2026-05-01,0.3203,Low
M00372,2026-06-01,0.3211,Low
M00373,2026-01-01,0.165,Low
M00373,2026-02-01,0.1983,Low
M00373,2026-03-01,0.1765,Low
M00373,2026-04-01,0.3787,Medium
M00373,2026-05-01,0.3433,Low
M00373,2026-06-01,0.2983,Low
M00374,2026-01-01,0.8911,High
M00374,2026-02-01,0.8826,High
M00374,2026-03-01,0.7327,High
M00374,2026-04-01,0.8211,High
M00374,2026-05-01,0.8981,High
M00374,2026-06-01,0.8186,High
M00375,2026-01-01,0.321,Low
M00375,2026-02-01,0.2275,Low
M00375,2026-03-01,0.1117,Low
M00375,2026-04-01,0.1969,Low
M00375,2026-05-01,0.2834,Low
M00375,2026-06-01,0.0851,Low
M00376,2026-01-01,0.6321,Medium
M00376,2026-02-01,0.4871,Medium
M00376,2026-03-01,0.5,Medium
M00376,2026-04-01,0.4902,Medium
M00376,2026-05-01,0.5402,Medium
M00376,2026-06-01,0.5237,Medium
M00377,2026-01-01,0.2485,Low
M00377,2026-02-01,0.29,Low
M00377,2026-03-01,0.2039,Low
M00377,2026-04-01,0.2296,Low
M00377,2026-05-01,0.1023,Low
M00377,2026-06-01,0.2096,Low
M00378,2026-01-01,0.701,High
M00378,2026-02-01,0.3917,Medium
M00378,2026-03-01,0.3723,Medium
M00378,2026-04-01,0.6936,High
M00378,2026-05-01,0.4117,Medium
M00378,2026-06-01,0.4285,Medium
M00379,2026-01-01,0.4471,Medium
M00379,2026-02-01,0.4678,Medium
M00379,2026-03-01,0.582,Medium
M00379,2026-04-01,0.605,Medium
M00379,2026-05-01,0.6003,Medium
M00379,2026-06-01,0.5315,Medium
M00380,2026-01-01,0.1556,Low
M00380,2026-02-01,0.232,Low
M00380,2026-03-01,0.2652,Low
M00380,2026-04-01,0.2152,Low
M00380,2026-05-01,0.164,Low
M00380,2026-06-01,0.2478,Low
M00381,2026-01-01,0.6201,Medium
M00381,2026-02-01,0.5253,Medium
M00381,2026-03-01,0.5485,Medium
M00381,2026-04-01,0.5627,Medium
M00381,2026-05-01,0.523,Medium
M00381,2026-06-01,0.5024,Medium
M00382,2026-01-01,0.8708,High
M00382,2026-02-01,0.6337,Medium
M00382,2026-03-01,0.7646,High
M00382,2026-04-01,0.7987,High
M00382,2026-05-01,0.759,High
M00382,2026-06-01,0.6895,High
M00383,2026-01-01,0.2648,Low
M00383,2026-02-01,0.3736,Medium
M00383,2026-03-01,0.0892,Low
M00383,2026-04-01,0.2967,Low
M00383,2026-05-01,0.2453,Low
M00383,2026-06-01,0.2549,Low
M00384,2026-01-01,0.1509,Low
M00384,2026-02-01,0.224,Low
M00384,2026-03-01,0.3029,Low
M00384,2026-04-01,0.2368,Low
M00384,2026-05-01,0.1585,Low
M00384,2026-06-01,0.1867,Low
M00385,2026-01-01,0.4481,Medium
M00385,2026-01-01,0.4654,Medium
M00385,2026-02-01,0.5508,Medium
M00385,2026-03-01,0.5161,Medium
M00385,2026-04-01,0.5609,Medium
M00385,2026-05-01,0.6659,Medium
M00385,2026-06-01,0.5193,Medium
M00386,2026-01-01,0.1642,Low
M00386,2026-02-01,0.274,Low
M00386,2026-02-01,0.2681,Low
M00386,2026-03-01,0.2857,Low
M00386,2026-04-01,0.4078,Medium
M00386,2026-05-01,0.2538,Low
M00386,2026-06-01,0.3891,Medium
M00387,2026-01-01,0.8172,High
M00387,2026-02-01,0.806,High
M00387,2026-03-01,0.8454,High
M00387,2026-04-01,0.7463,High
M00387,2026-05-01,0.77,High
M00387,2026-06-01,0.6636,Medium
M00388,2026-01-01,0.3284,Low
M00388,2026-02-01,0.3232,Low
M00388,2026-03-01,0.2562,Low
M00388,2026-04-01,0.2383,Low
M00388,2026-05-01,0.2074,Low
M00388,2026-06-01,0.243,Low
M00389,2026-01-01,0.2551,Low
M00389,2026-02-01,0.0714,Low
M00389,2026-03-01,0.2678,Low
M00389,2026-04-01,0.1667,Low
M00389,2026-05-01,0.2959,Low
M00389,2026-06-01,0.2479,Low
M00390,2026-01-01,0.5222,Medium
M00390,2026-02-01,0.4476,Medium
M00390,2026-03-01,0.596,Medium
M00390,2026-03-01,0.638,Medium
M00390,2026-04-01,0.6292,Medium
M00390,2026-05-01,0.4173,Medium
M00390,2026-06-01,0.3815,Medium
M00391,2026-01-01,0.2327,Low
M00391,2026-02-01,0.1261,Low
M00391,2026-03-01,0.3513,Medium
M00391,2026-04-01,0.0881,Low
M00391,2026-05-01,0.2155,Low
M00391,2026-06-01,0.1494,Low
M00392,2026-01-01,0.2905,Low
M00392,2026-02-01,0.1947,Low
M00392,2026-03-01,0.2848,Low
M00392,2026-04-01,0.1887,Low
M00392,2026-05-01,0.2324,Low
M00392,2026-06-01,0.1999,Low
M00393,2026-01-01,0.2613,Low
M00393,2026-02-01,0.2037,Low
M00393,2026-03-01,0.2057,Low
M00393,2026-04-01,0.2261,Low
M00393,2026-05-01,0.203,Low
M00393,2026-06-01,0.302,Low
M00394,2026-01-01,0.6759,High
M00394,2026-02-01,0.5139,Medium
M00394,2026-03-01,0.5573,Medium
M00394,2026-04-01,0.5767,Medium
M00394,2026-05-01,0.5166,Medium
M00394,2026-06-01,0.5252,Medium
M00395,2026-01-01,0.2186,Low
M00395,2026-01-01,0.2104,Low
M00395,2026-02-01,0.2211,Low
M00395,2026-03-01,0.147,Low
M00395,2026-04-01,0.248,Low
M00395,2026-05-01,0.3497,Low
M00395,2026-06-01,0.2206,Low
M00396,2026-01-01,0.201,Low
M00396,2026-02-01,0.2109,Low
M00396,2026-03-01,0.2134,Low
M00396,2026-04-01,0.2826,Low
M00396,2026-05-01,0.1949,Low
M00396,2026-06-01,0.2235,Low
M00397,2026-01-01,0.5173,Medium
M00397,2026-02-01,0.4965,Medium
M00397,2026-03-01,0.5397,Medium
M00397,2026-04-01,0.6489,Medium
M00397,2026-05-01,0.6077,Medium
M00397,2026-06-01,0.5628,Medium
M00398,2026-01-01,0.5412,Medium
M00398,2026-02-01,0.5936,Medium
M00398,2026-03-01,0.5509,Medium
M00398,2026-04-01,0.5678,Medium
M00398,2026-05-01,0.5544,Medium
M00398,2026-06-01,0.5168,Medium
M00399,2026-01-01,0.5646,Medium
M00399,2026-02-01,0.5183,Medium
M00399,2026-03-01,0.4067,Medium
M00399,2026-04-01,0.6133,Medium
M00399,2026-05-01,0.5241,Medium
M00399,2026-06-01,0.6319,Medium
M00400,2026-01-01,0.2161,Low
M00400,2026-02-01,0.3019,Low
M00400,2026-03-01,0.257,Low
M00400,2026-04-01,0.3028,Low
M00400,2026-05-01,0.2571,Low
M00400,2026-06-01,0.1668,Low
M00401,2026-01-01,0.3656,Medium
M00401,2026-02-01,0.1379,Low
M00401,2026-03-01,0.0324,Low
M00401,2026-04-01,0.2627,Low
M00401,2026-05-01,0.3045,Low
M00401,2026-06-01,0.2454,Low
M00402,2026-01-01,0.5642,Medium
M00402,2026-02-01,0.628,Medium
M00402,2026-03-01,0.6729,High
M00402,2026-04-01,0.5276,Medium
M00402,2026-05-01,0.7006,High
M00402,2026-06-01,0.6007,Medium
M00403,2026-01-01,0.2888,Low
M00403,2026-02-01,0.1652,Low
M00403,2026-03-01,0.0544,Low
M00403,2026-04-01,0.3074,Low
M00403,2026-05-01,0.318,Low
M00403,2026-06-01,0.2712,Low
M00404,2026-01-01,0.2839,Low
M00404,2026-02-01,0.2228,Low
M00404,2026-03-01,0.2252,Low
M00404,2026-04-01,0.1233,Low
M00404,2026-05-01,0.1656,Low
M00404,2026-06-01,0.2918,Low
M00405,2026-01-01,0.1225,Low
M00405,2026-02-01,0.2699,Low
M00405,2026-03-01,0.135,Low
M00405,2026-04-01,0.4231,Medium
M00405,2026-05-01,0.296,Low
M00405,2026-06-01,0.2934,Low
M00406,2026-01-01,0.2553,Low
M00406,2026-02-01,0.2853,Low
M00406,2026-03-01,0.356,Medium
M00406,2026-04-01,0.362,Medium
M00406,2026-05-01,0.3211,Low
M00406,2026-06-01,0.3205,Low
M00407,2026-01-01,0.5932,Medium
M00407,2026-02-01,0.6157,Medium
M00407,2026-03-01,0.5648,Medium
M00407,2026-04-01,0.4571,Medium
M00407,2026-05-01,0.4856,Medium
M00407,2026-06-01,0.4011,Medium
M00408,2026-01-01,0.1349,Low
M00408,2026-02-01,0.0839,Low
M00408,2026-03-01,0.1975,Low
M00408,2026-04-01,0.1307,Low
M00408,2026-05-01,0.2602,Low
M00408,2026-06-01,0.2552,Low
M00409,2026-01-01,0.2702,Low
M00409,2026-02-01,0.258,Low
M00409,2026-03-01,0.101,Low
M00409,2026-04-01,0.2188,Low
M00409,2026-05-01,0.4504,Medium
M00409,2026-06-01,0.2577,Low
M00410,2026-01-01,0.1932,Low
M00410,2026-02-01,0.1234,Low
M00410,2026-03-01,0.3848,Medium
M00410,2026-04-01,0.267,Low
M00410,2026-05-01,0.1342,Low
M00410,2026-06-01,0.2639,Low
M00411,2026-01-01,0.1496,Low
M00411,2026-02-01,0.1462,Low
M00411,2026-03-01,0.2217,Low
M00411,2026-03-01,0.222,Low
M00411,2026-04-01,0.3004,Low
M00411,2026-05-01,0.2959,Low
M00411,2026-06-01,0.1745,Low
M00412,2026-01-01,0.0912,Low
M00412,2026-02-01,0.3854,Medium
M00412,2026-03-01,0.2492,Low
M00412,2026-04-01,0.3571,Medium
M00412,2026-05-01,0.2695,Low
M00412,2026-06-01,0.1643,Low
M00413,2026-01-01,0.4089,Medium
M00413,2026-02-01,0.5698,Medium
M00413,2026-03-01,0.4994,Medium
M00413,2026-04-01,0.6227,Medium
M00413,2026-05-01,0.5714,Medium
M00413,2026-06-01,0.4741,Medium
M00414,2026-01-01,0.2906,Low
M00414,2026-02-01,0.3813,Medium
M00414,2026-03-01,0.1694,Low
M00414,2026-04-01,0.2542,Low
M00414,2026-05-01,0.2007,Low
M00414,2026-06-01,0.4423,Medium
M00415,2026-01-01,0.1634,Low
M00415,2026-02-01,0.192,Low
M00415,2026-03-01,0.282,Low
M00415,2026-04-01,0.1825,Low
M00415,2026-05-01,0.2232,Low
M00415,2026-06-01,0.2471,Low
M00416,2026-01-01,0.278,Low
M00416,2026-02-01,0.1828,Low
M00416,2026-03-01,0.1836,Low
M00416,2026-04-01,0.2202,Low
M00416,2026-05-01,0.2002,Low
M00416,2026-06-01,0.1831,Low
M00417,2026-01-01,0.2903,Low
M00417,2026-02-01,0.0861,Low
M00417,2026-03-01,0.0734,Low
M00417,2026-04-01,0.3191,Low
M00417,2026-05-01,0.3443,Low
M00417,2026-06-01,0.1957,Low
M00418,2026-01-01,0.5455,Medium
M00418,2026-01-01,0.5314,Medium
M00418,2026-02-01,0.5276,Medium
M00418,2026-03-01,0.5464,Medium
M00418,2026-04-01,0.4055,Medium
M00418,2026-05-01,0.6199,Medium
M00418,2026-06-01,0.7537,High
M00419,2026-01-01,0.6828,High
M00419,2026-02-01,0.479,Medium
M00419,2026-03-01,0.539,Medium
M00419,2026-04-01,0.6022,Medium
M00419,2026-05-01,0.551,Medium
M00419,2026-06-01,0.4879,Medium
M00420,2026-01-01,0.5674,Medium
M00420,2026-02-01,0.4588,Medium
M00420,2026-03-01,0.4831,Medium
M00420,2026-04-01,0.4664,Medium
M00420,2026-05-01,0.4752,Medium
M00420,2026-06-01,0.647,Medium
M00421,2026-01-01,0.2925,Low
M00421,2026-02-01,0.2923,Low
M00421,2026-03-01,0.1416,Low
M00421,2026-04-01,0.2171,Low
M00421,2026-05-01,0.3123,Low
M00421,2026-06-01,0.2747,Low
M00422,2026-01-01,0.2352,Low
M00422,2026-02-01,0.0936,Low
M00422,2026-03-01,0.0542,Low
M00422,2026-04-01,0.1434,Low
M00422,2026-05-01,0.2258,Low
M00422,2026-06-01,0.1074,Low
M00423,2026-01-01,0.1992,Low
M00423,2026-02-01,0.2686,Low
M00423,2026-03-01,0.3272,Low
M00423,2026-04-01,0.2124,Low
M00423,2026-05-01,0.1335,Low
M00423,2026-06-01,0.2835,Low
M00424,2026-01-01,0.6002,Medium
M00424,2026-02-01,0.4965,Medium
M00424,2026-03-01,0.6495,Medium
M00424,2026-04-01,0.6385,Medium
M00424,2026-05-01,0.5628,Medium
M00424,2026-06-01,0.3524,Medium
M00425,2026-01-01,0.3632,Medium
M00425,2026-02-01,0.1447,Low
M00425,2026-03-01,0.1024,Low
M00425,2026-04-01,0.236,Low
M00425,2026-05-01,0.1805,Low
M00425,2026-06-01,0.2925,Low
M00425,2026-06-01,0.3006,Low
M00426,2026-01-01,0.6467,Medium
M00426,2026-02-01,0.6156,Medium
M00426,2026-03-01,0.5156,Medium
M00426,2026-04-01,0.5298,Medium
M00426,2026-05-01,0.5043,Medium
M00426,2026-06-01,0.5566,Medium
M00427,2026-01-01,0.2126,Low
M00427,2026-02-01,0.2724,Low
M00427,2026-03-01,0.1181,Low
M00427,2026-04-01,0.2186,Low
M00427,2026-05-01,0.2682,Low
M00427,2026-06-01,0.0627,Low
M00428,2026-01-01,0.0959,Low
M00428,2026-02-01,0.2266,Low
M00428,2026-03-01,0.1982,Low
M00428,2026-04-01,0.2274,Low
M00428,2026-05-01,0.1693,Low
M00428,2026-05-01,0.1375,Low
M00428,2026-06-01,0.0973,Low
M00429,2026-01-01,0.3282,Low
M00429,2026-02-01,0.5849,Medium
M00429,2026-03-01,0.6149,Medium
M00429,2026-04-01,0.7068,High
M00429,2026-05-01,0.4342,Medium
M00429,2026-06-01,0.5332,Medium
M00430,2026-01-01,0.2695,Low
M00430,2026-02-01,0.2356,Low
M00430,2026-03-01,0.2443,Low
M00430,2026-04-01,0.2269,Low
M00430,2026-05-01,0.2223,Low
M00430,2026-06-01,0.1114,Low
M00431,2026-01-01,0.1755,Low
M00431,2026-02-01,0.1394,Low
M00431,2026-03-01,0.27,Low
M00431,2026-04-01,0.1515,Low
M00431,2026-05-01,0.1373,Low
M00431,2026-06-01,0.2007,Low
M00432,2026-01-01,0.1654,Low
M00432,2026-02-01,0.2829,Low
M00432,2026-03-01,0.2484,Low
M00432,2026-04-01,0.4032,Medium
M00432,2026-05-01,0.2803,Low
M00432,2026-06-01,0.1299,Low
M00433,2026-01-01,0.4973,Medium
M00433,2026-02-01,0.3969,Medium
M00433,2026-03-01,0.4526,Medium
M00433,2026-04-01,0.5858,Medium
M00433,2026-05-01,0.5533,Medium
M00433,2026-06-01,0.5664,Medium
M00434,2026-01-01,0.0938,Low
M00434,2026-02-01,0.2507,Low
M00434,2026-03-01,0.2161,Low
M00434,2026-04-01,0.2915,Low
M00434,2026-05-01,0.2011,Low
M00434,2026-06-01,0.2041,Low
M00435,2026-01-01,0.6565,Medium
M00435,2026-02-01,0.625,Medium
M00435,2026-03-01,0.5406,Medium
M00435,2026-04-01,0.6192,Medium
M00435,2026-05-01,0.4283,Medium
M00435,2026-06-01,0.5524,Medium
M00436,2026-01-01,0.7371,High
M00436,2026-02-01,0.6656,Medium
M00436,2026-03-01,0.634,Medium
M00436,2026-04-01,0.7307,High
M00436,2026-05-01,0.7269,High
M00436,2026-06-01,0.9693,High
M00437,2026-01-01,0.3389,Low
M00437,2026-02-01,0.1627,Low
M00437,2026-03-01,0.1802,Low
M00437,2026-04-01,0.3449,Low
M00437,2026-05-01,0.1769,Low
M00437,2026-06-01,0.1534,Low
M00438,2026-01-01,0.0263,Low
M00438,2026-02-01,0.143,Low
M00438,2026-03-01,0.1289,Low
M00438,2026-04-01,0.1476,Low
M00438,2026-05-01,0.3078,Low
M00438,2026-06-01,0.2552,Low
M00439,2026-01-01,0.3775,Medium
M00439,2026-02-01,0.6145,Medium
M00439,2026-03-01,0.5075,Medium
M00439,2026-04-01,0.4845,Medium
M00439,2026-05-01,0.5874,Medium
M00439,2026-06-01,0.4387,Medium
M00440,2026-01-01,0.2039,Low
M00440,2026-02-01,0.3349,Low
M00440,2026-03-01,0.2765,Low
M00440,2026-04-01,0.2892,Low
M00440,2026-05-01,0.2835,Low
M00440,2026-06-01,0.3013,Low
M00441,2026-01-01,0.2791,Low
M00441,2026-02-01,0.071,Low
M00441,2026-03-01,0.2583,Low
M00441,2026-04-01,0.3185,Low
M00441,2026-05-01,0.309,Low
M00441,2026-06-01,0.1275,Low
M00442,2026-01-01,0.2528,Low
M00442,2026-02-01,0.2673,Low
M00442,2026-03-01,0.293,Low
M00442,2026-04-01,0.2608,Low
M00442,2026-05-01,0.3427,Low
M00442,2026-06-01,0.1713,Low
M00443,2026-01-01,0.1469,Low
M00443,2026-02-01,0.1994,Low
M00443,2026-03-01,0.2803,Low
M00443,2026-04-01,0.1296,Low
M00443,2026-05-01,0.1281,Low
M00443,2026-06-01,0.3412,Low
M00444,2026-01-01,0.4759,Medium
M00444,2026-02-01,0.4472,Medium
M00444,2026-03-01,0.4816,Medium
M00444,2026-04-01,0.6131,Medium
M00444,2026-05-01,0.7016,High
M00444,2026-06-01,0.5795,Medium
M00445,2026-01-01,0.5615,Medium
M00445,2026-02-01,0.6744,High
M00445,2026-03-01,0.5274,Medium
M00445,2026-04-01,0.5863,Medium
M00445,2026-05-01,0.4942,Medium
M00445,2026-06-01,0.4397,Medium
M00446,2026-01-01,0.2245,Low
M00446,2026-02-01,0.2488,Low
M00446,2026-03-01,0.2051,Low
M00446,2026-04-01,0.1555,Low
M00446,2026-05-01,0.2053,Low
M00446,2026-06-01,0.2627,Low
M00447,2026-01-01,0.7813,High
M00447,2026-02-01,0.6913,High
M00447,2026-03-01,0.736,High
M00447,2026-04-01,0.7095,High
M00447,2026-05-01,0.6762,High
M00447,2026-06-01,0.7744,High
M00448,2026-01-01,0.531,Medium
M00448,2026-02-01,0.5411,Medium
M00448,2026-03-01,0.4979,Medium
M00448,2026-04-01,0.6419,Medium
M00448,2026-05-01,0.5478,Medium
M00448,2026-06-01,0.4755,Medium
M00449,2026-01-01,0.1551,Low
M00449,2026-02-01,0.1863,Low
M00449,2026-03-01,0.258,Low
M00449,2026-04-01,0.1453,Low
M00449,2026-05-01,0.2229,Low
M00449,2026-06-01,0.0296,Low
M00450,2026-01-01,0.2499,Low
M00450,2026-02-01,0.3507,Medium
M00450,2026-03-01,0.3109,Low
M00450,2026-04-01,0.2846,Low
M00450,2026-05-01,0.4184,Medium
M00450,2026-06-01,0.0773,Low
M00451,2026-01-01,0.3533,Medium
M00451,2026-02-01,0.4113,Medium
M00451,2026-03-01,0.5541,Medium
M00451,2026-04-01,0.5185,Medium
M00451,2026-05-01,0.6008,Medium
M00451,2026-06-01,0.3387,Low
M00452,2026-01-01,0.1925,Low
M00452,2026-02-01,0.0634,Low
M00452,2026-03-01,0.275,Low
M00452,2026-04-01,0.3254,Low
M00452,2026-05-01,0.2872,Low
M00452,2026-06-01,0.2516,Low
M00453,2026-01-01,0.2217,Low
M00453,2026-02-01,0.2401,Low
M00453,2026-03-01,0.2176,Low
M00453,2026-04-01,0.317,Low
M00453,2026-05-01,0.2639,Low
M00453,2026-06-01,0.3583,Medium
M00454,2026-01-01,0.1757,Low
M00454,2026-02-01,0.2049,Low
M00454,2026-03-01,0.1547,Low
M00454,2026-04-01,0.1332,Low
M00454,2026-05-01,0.2009,Low
M00454,2026-06-01,0.2284,Low
M00455,2026-01-01,0.1542,Low
M00455,2026-02-01,0.2366,Low
M00455,2026-03-01,0.218,Low
M00455,2026-04-01,0.2189,Low
M00455,2026-05-01,0.0948,Low
M00455,2026-06-01,0.1901,Low
M00456,2026-01-01,0.5022,Medium
M00456,2026-02-01,0.5305,Medium
M00456,2026-03-01,0.5949,Medium
M00456,2026-03-01,0.6211,Medium
M00456,2026-04-01,0.4765,Medium
M00456,2026-05-01,0.5469,Medium
M00456,2026-06-01,0.559,Medium
M00457,2026-01-01,0.1902,Low
M00457,2026-02-01,0.2476,Low
M00457,2026-03-01,0.284,Low
M00457,2026-04-01,0.1577,Low
M00457,2026-05-01,0.1198,Low
M00457,2026-06-01,0.0692,Low
M00458,2026-01-01,0.2515,Low
M00458,2026-02-01,0.1652,Low
M00458,2026-03-01,0.2942,Low
M00458,2026-04-01,0.291,Low
M00458,2026-04-01,0.2739,Low
M00458,2026-05-01,0.2282,Low
M00458,2026-06-01,0.3879,Medium
M00459,2026-01-01,0.2593,Low
M00459,2026-02-01,0.1221,Low
M00459,2026-03-01,0.2854,Low
M00459,2026-04-01,0.2194,Low
M00459,2026-05-01,0.2958,Low
M00459,2026-06-01,0.181,Low
M00460,2026-01-01,0.4739,Medium
M00460,2026-02-01,0.4698,Medium
M00460,2026-03-01,0.5952,Medium
M00460,2026-04-01,0.5878,Medium
M00460,2026-05-01,0.3976,Medium
M00460,2026-06-01,0.6148,Medium
M00461,2026-01-01,0.1683,Low
M00461,2026-02-01,0.1489,Low
M00461,2026-03-01,0.2004,Low
M00461,2026-04-01,0.1409,Low
M00461,2026-05-01,0.4127,Medium
M00461,2026-06-01,0.2753,Low
M00462,2026-01-01,0.318,Low
M00462,2026-02-01,0.4592,Medium
M00462,2026-03-01,0.5231,Medium
M00462,2026-04-01,0.4978,Medium
M00462,2026-05-01,0.7051,High
M00462,2026-06-01,0.5924,Medium
M00463,2026-01-01,0.2647,Low
M00463,2026-02-01,0.1871,Low
M00463,2026-03-01,0.473,Medium
M00463,2026-04-01,0.0819,Low
M00463,2026-05-01,0.2881,Low
M00463,2026-06-01,0.2957,Low
M00464,2026-01-01,0.1448,Low
M00464,2026-02-01,0.2532,Low
M00464,2026-03-01,0.3531,Medium
M00464,2026-04-01,0.3068,Low
M00464,2026-05-01,0.4463,Medium
M00464,2026-06-01,0.1887,Low
M00465,2026-01-01,0.2008,Low
M00465,2026-02-01,0.3659,Medium
M00465,2026-03-01,0.3401,Low
M00465,2026-04-01,0.2563,Low
M00465,2026-05-01,0.077,Low
M00465,2026-06-01,0.1962,Low
M00466,2026-01-01,0.3955,Medium
M00466,2026-02-01,0.6051,Medium
M00466,2026-03-01,0.6004,Medium
M00466,2026-04-01,0.5442,Medium
M00466,2026-05-01,0.6198,Medium
M00466,2026-06-01,0.4263,Medium
M00467,2026-01-01,0.2691,Low
M00467,2026-02-01,0.1307,Low
M00467,2026-03-01,0.1272,Low
M00467,2026-04-01,0.2341,Low
M00467,2026-05-01,0.1912,Low
M00467,2026-06-01,0.2917,Low
M00468,2026-01-01,0.57,Medium
M00468,2026-02-01,0.4438,Medium
M00468,2026-03-01,0.4816,Medium
M00468,2026-04-01,0.6123,Medium
M00468,2026-05-01,0.5487,Medium
M00468,2026-06-01,0.5913,Medium
M00469,2026-01-01,0.2759,Low
M00469,2026-02-01,0.1516,Low
M00469,2026-03-01,0.2421,Low
M00469,2026-03-01,0.2529,Low
M00469,2026-04-01,0.2648,Low
M00469,2026-05-01,0.2138,Low
M00469,2026-06-01,0.298,Low
M00470,2026-01-01,0.6974,High
M00470,2026-02-01,0.8166,High
M00470,2026-03-01,0.7016,High
M00470,2026-04-01,0.7254,High
M00470,2026-05-01,0.7286,High
M00470,2026-06-01,0.6771,High
M00471,2026-01-01,0.212,Low
M00471,2026-02-01,0.3305,Low
M00471,2026-03-01,0.2679,Low
M00471,2026-04-01,0.3708,Medium
M00471,2026-05-01,0.1769,Low
M00471,2026-06-01,0.0619,Low
M00472,2026-01-01,0.1949,Low
M00472,2026-02-01,0.3535,Medium
M00472,2026-03-01,0.1702,Low
M00472,2026-04-01,0.2407,Low
M00472,2026-05-01,0.3811,Medium
M00472,2026-06-01,0.237,Low
M00473,2026-01-01,0.1661,Low
M00473,2026-02-01,0.2035,Low
M00473,2026-03-01,0.1163,Low
M00473,2026-04-01,0.407,Medium
M00473,2026-05-01,0.326,Low
M00473,2026-06-01,0.01,Low
M00474,2026-01-01,0.2582,Low
M00474,2026-02-01,0.2018,Low
M00474,2026-03-01,0.1715,Low
M00474,2026-04-01,0.2504,Low
M00474,2026-05-01,0.2168,Low
M00474,2026-06-01,0.1205,Low
M00475,2026-01-01,0.7052,High
M00475,2026-02-01,0.7643,High
M00475,2026-03-01,0.9255,High
M00475,2026-04-01,0.798,High
M00475,2026-05-01,0.7421,High
M00475,2026-06-01,0.7823,High
M00475,2026-06-01,0.7654,High
M00476,2026-01-01,0.1477,Low
M00476,2026-02-01,0.2243,Low
M00476,2026-03-01,0.2917,Low
M00476,2026-04-01,0.226,Low
M00476,2026-05-01,0.2457,Low
M00476,2026-06-01,0.3445,Low
M00476,2026-06-01,0.3281,Low
M00477,2026-01-01,0.6752,High
M00477,2026-02-01,0.4273,Medium
M00477,2026-03-01,0.5722,Medium
M00477,2026-04-01,0.5299,Medium
M00477,2026-05-01,0.4852,Medium
M00477,2026-06-01,0.642,Medium
M00478,2026-01-01,0.2844,Low
M00478,2026-02-01,0.1177,Low
M00478,2026-03-01,0.1351,Low
M00478,2026-04-01,0.2095,Low
M00478,2026-05-01,0.2848,Low
M00478,2026-06-01,0.3184,Low
M00479,2026-01-01,0.4246,Medium
M00479,2026-02-01,0.3909,Medium
M00479,2026-03-01,0.5504,Medium
M00479,2026-04-01,0.2891,Low
M00479,2026-05-01,0.649,Medium
M00479,2026-06-01,0.568,Medium
M00480,2026-01-01,0.5177,Medium
M00480,2026-02-01,0.5326,Medium
M00480,2026-03-01,0.5359,Medium
M00480,2026-04-01,0.5738,Medium
M00480,2026-05-01,0.6574,Medium
M00480,2026-06-01,0.5329,Medium
M00481,2026-01-01,0.849,High
M00481,2026-02-01,0.6459,Medium
M00481,2026-03-01,0.6852,High
M00481,2026-04-01,0.8418,High
M00481,2026-05-01,0.8615,High
M00481,2026-06-01,0.7773,High
M00482,2026-01-01,0.1165,Low
M00482,2026-02-01,0.2666,Low
M00482,2026-03-01,0.1675,Low
M00482,2026-04-01,0.2446,Low
M00482,2026-05-01,0.1884,Low
M00482,2026-06-01,0.1747,Low
M00483,2026-01-01,0.5477,Medium
M00483,2026-02-01,0.406,Medium
M00483,2026-03-01,0.3827,Medium
M00483,2026-04-01,0.5337,Medium
M00483,2026-05-01,0.552,Medium
M00483,2026-06-01,0.6716,High
M00484,2026-01-01,0.2252,Low
M00484,2026-02-01,0.2974,Low
M00484,2026-03-01,0.0647,Low
M00484,2026-04-01,0.3655,Medium
M00484,2026-05-01,0.3231,Low
M00484,2026-06-01,0.3866,Medium
M00485,2026-01-01,0.1964,Low
M00485,2026-02-01,0.245,Low
M00485,2026-03-01,0.1929,Low
M00485,2026-04-01,0.2299,Low
M00485,2026-05-01,0.3443,Low
M00485,2026-06-01,0.4132,Medium
