settlement_id,transaction_id,settlement_amount,settlement_currency,fee_amount,settlement_status,settlement_date
SET00004495,T00005193,227.06,AED,0.42,SETTLED,2026-03-16
SET00004496,T00005194,20.6,SGD,0.1,SETTLED,2026-06-09
SET00004497,T00005196,2354.79,INR,5.47,SETTLED,2026-07-01
SET00004498,T00005197,2609.09,INR,3.14,SETTLED,2026-06-24
SET00004499,T00005198,587.21,INR,0.78,SETTLED,2026-02-19
SET00004500,T00005199,2625.52,INR,7.33,SETTLED,2026-05-20
SET00004501,T00005200,3367.67,INR,7.32,SETTLED,2026-05-18
SET00004502,T00005201,1881.26,INR,3.29,SETTLED,2026-02-03
SET00004503,T00005202,1114.93,INR,1.9,SETTLED,2026-01-27
SET00004504,T00005203,3209.25,INR,7.96,SETTLED,2026-05-01
SET00004505,T00005204,15.94,SGD,0.15,SETTLED,2026-04-04
SET00004506,T00005205,3395.94,INR,7.28,SETTLED,2026-04-27
SET00004507,T00005206,210.49,AED,0.45,SETTLED,2026-03-03
SET00004508,T00005207,65.4,AED,0.21,SETTLED,2026-05-03
SET00004509,T00005208,7875.47,INR,19.12,SETTLED,2026-04-02
SET00004510,T00005209,96.94,AED,0.27,PENDING,2026-06-21
SET00004511,T00005210,37.85,AED,0.14,EXCEPTION,2026-03-18
SET00004512,T00005211,68.07,AED,0.17,SETTLED,2026-06-14
SET00004513,T00005213,792.35,INR,2.27,SETTLED,2026-05-04
SET00004514,T00005214,23.62,SGD,0.12,SETTLED,2026-03-12
SET00004515,T00005215,345.26,AED,0.6,SETTLED,2026-06-08
SET00004516,T00005216,87.0,SGD,0.3,SETTLED,2026-06-14
SET00004517,T00005216,87.0,SGD,0.14,SETTLED,2026-06-14
SET00004518,T00005217,1467.78,INR,4.36,SETTLED,2026-06-07
SET00004519,T00005219,2732.8,INR,8.34,SETTLED,2026-03-18
SET00004520,T00005221,3011.91,INR,6.52,SETTLED,2026-06-29
SET00004521,T00005222,34.46,AED,0.11,SETTLED,2026-05-16
SET00004522,T00005223,109.89,AED,0.25,SETTLED,2026-06-27
SET00004523,T00005224,13.22,SGD,0.05,SETTLED,2026-03-19
SET00004524,T00005225,144.58,AED,0.47,SETTLED,2026-06-14
SET00004525,T00005226,2394.14,INR,6.09,SETTLED,2026-05-26
SET00004526,T00005228,1476.26,INR,3.64,SETTLED,2026-05-27
SET00004527,T00005229,1270.23,INR,2.78,SETTLED,2026-04-19
SET00004528,T00005230,108.27,AED,0.16,SETTLED,2026-05-23
SET00004529,T00005231,2152.32,INR,6.02,SETTLED,2026-06-27
SET00004530,T00005232,1317.48,INR,3.63,SETTLED,2026-04-10
SET00004531,T00005233,818.29,INR,2.19,SETTLED,2026-06-28
SET00004532,T00005234,625.93,INR,1.71,SETTLED,2026-01-19
SET00004533,T00005236,20.58,AED,0.07,SETTLED,2026-04-21
SET00004534,T00005237,1370.4,INR,3.2,SETTLED,2026-06-14
SET00004535,T00005238,190.86,AED,0.4,SETTLED,2026-03-07
SET00004536,T00005239,12.08,SGD,0.1,SETTLED,2026-05-20
SET00004537,T00005240,41.83,SGD,0.11,SETTLED,2026-04-29
SET00004538,T00005242,70.2,SGD,0.21,SETTLED,2026-03-12
SET00004539,T00005243,2498.21,INR,3.88,SETTLED,2026-01-23
SET00004540,T00005245,2522.0,INR,5.42,SETTLED,2026-04-12
SET00004541,T00005246,41.33,SGD,0.14,SETTLED,2026-03-14
SET00004542,T00005247,72.2,AED,0.23,SETTLED,2026-07-02
SET00004543,T00005248,1942.46,INR,4.33,SETTLED,2026-06-10
SET00004544,T00005251,5301.31,INR,5.69,SETTLED,2026-02-23
SET00004545,T00005252,31.93,SGD,0.16,SETTLED,2026-05-16
SET00004546,T00005253,1765.37,INR,4.49,SETTLED,2026-06-25
SET00004547,T00005254,2518.11,INR,6.22,SETTLED,2026-06-20
SET00004548,T00005255,4762.07,INR,14.96,SETTLED,2026-01-29
SET00004549,T00005257,10.07,SGD,0.07,SETTLED,2026-06-27
SET00004550,T00005259,1958.38,INR,6.12,SETTLED,2026-04-30
SET00004551,T00005260,5355.64,INR,13.38,SETTLED,2026-01-25
SET00004552,T00005261,3208.55,INR,4.72,SETTLED,2026-06-12
SET00004553,T00005262,21.09,AED,0.11,SETTLED,2026-02-03
SET00004554,T00005262,21.09,AED,0.15,SETTLED,2026-02-06
SET00004555,T00005263,1364.96,INR,3.77,SETTLED,2026-05-16
SET00004556,T00005264,25.26,SGD,0.12,SETTLED,2026-01-19
SET00004557,T00005265,101.03,AED,0.23,EXCEPTION,2026-02-13
SET00004558,T00005266,75.3,AED,0.27,SETTLED,2026-04-22
SET00004559,T00005268,365.44,AED,1.21,SETTLED,2026-02-21
SET00004560,T00005269,69.65,SGD,0.29,SETTLED,2026-02-08
SET00004561,T00005270,1393.65,INR,1.88,SETTLED,2026-01-17
SET00004562,T00005272,3623.0,INR,8.0,SETTLED,2026-04-12
SET00004563,T00005273,42.52,SGD,0.17,SETTLED,2026-06-17
SET00004564,T00005274,53.16,SGD,0.19,SETTLED,2026-03-29
SET00004565,T00005275,2537.72,INR,2.72,SETTLED,2026-01-15
SET00004566,T00005277,262.15,INR,0.37,SETTLED,2026-01-15
SET00004567,T00005278,84.22,SGD,0.33,SETTLED,2026-05-02
SET00004568,T00005279,21.14,AED,0.15,SETTLED,2026-02-08
SET00004569,T00005279,21.14,AED,0.1,SETTLED,2026-02-12
SET00004570,T00005280,1559.15,INR,4.02,SETTLED,2026-05-19
SET00004571,T00005281,23.66,SGD,0.16,SETTLED,2026-06-21
SET00004572,T00005282,1724.62,INR,4.39,PENDING,2026-06-29
SET00004573,T00005283,2630.78,INR,6.48,SETTLED,2026-04-26
SET00004574,T00005284,15.93,SGD,0.09,SETTLED,2026-04-27
SET00004575,T00005285,921.66,INR,2.08,SETTLED,2026-01-16
SET00004576,T00005288,29.02,SGD,0.09,SETTLED,2026-04-10
SET00004577,T00005289,68.6,AED,0.18,SETTLED,2026-06-06
SET00004578,T00005290,2829.35,INR,7.97,SETTLED,2026-06-08
SET00004579,T00005291,131.27,AED,0.33,SETTLED,2026-06-03
SET00004580,T00005293,9173.49,INR,21.54,SETTLED,2026-02-27
SET00004581,T00005294,16.37,SGD,0.17,SETTLED,2026-05-30
SET00004582,T00005295,82.21,AED,0.26,SETTLED,2026-02-11
SET00004583,T00005296,80.92,AED,0.22,SETTLED,2026-05-23
SET00004584,T00005297,27.15,AED,0.16,SETTLED,2026-01-04
SET00004585,T00005298,118.16,AED,0.23,SETTLED,2026-06-24
SET00004586,T00005298,118.16,AED,0.37,SETTLED,2026-06-22
SET00004587,T00005299,4912.44,INR,8.44,SETTLED,2026-06-12
SET00004588,T00005300,19.78,SGD,0.1,SETTLED,2026-05-22
SET00004589,T00005301,9.29,SGD,0.14,SETTLED,2026-01-29
SET00004590,T00005302,1043.6,INR,1.99,SETTLED,2026-06-12
SET00004591,T00005303,31.2,AED,0.11,SETTLED,2026-06-16
SET00004592,T00005304,6.39,SGD,0.05,SETTLED,2026-05-22
SET00004593,T00005305,38.19,SGD,0.15,SETTLED,2026-06-28
SET00004594,T00005306,4319.47,INR,10.95,SETTLED,2026-01-29
SET00004595,T00005307,122.84,SGD,0.24,SETTLED,2026-05-23
SET00004596,T00005308,426.83,INR,0.56,SETTLED,2026-04-26
SET00004597,T00005309,12.01,SGD,0.08,SETTLED,2026-02-13
SET00004598,T00005310,448.68,INR,0.52,PENDING,2026-05-15
SET00004599,T00005311,3479.33,INR,6.37,SETTLED,2026-06-05
SET00004600,T00005312,1615.42,INR,3.01,SETTLED,2026-02-15
SET00004601,T00005313,6.32,SGD,0.12,SETTLED,2026-06-07
SET00004602,T00005315,29.94,AED,0.15,SETTLED,2026-05-07
SET00004603,T00005317,83.69,AED,0.3,SETTLED,2026-02-13
SET00004604,T00005318,879.76,INR,2.24,SETTLED,2026-05-04
SET00004605,T00005320,83.2,AED,0.17,SETTLED,2026-05-09
SET00004606,T00005322,36.77,SGD,0.12,SETTLED,2026-03-06
SET00004607,T00005324,826.82,INR,2.07,SETTLED,2026-06-15
SET00004608,T00005325,767.19,INR,2.06,PENDING,2026-02-12
SET00004609,T00005326,12265.43,INR,24.05,SETTLED,2026-02-07
SET00004610,T00005327,40.32,AED,0.16,SETTLED,2026-02-02
SET00004611,T00005329,99.67,AED,0.29,SETTLED,2026-01-07
SET00004612,T00005330,16.72,SGD,0.1,SETTLED,2026-02-14
SET00004613,T00005331,24.99,AED,0.15,SETTLED,2026-02-23
SET00004614,T00005332,2028.69,INR,2.79,SETTLED,2026-03-09
SET00004615,T00005333,4868.99,INR,9.84,SETTLED,2026-02-04
SET00004616,T00005334,38.2,SGD,0.15,SETTLED,2026-01-28
SET00004617,T00005334,38.2,SGD,0.15,SETTLED,2026-01-29
SET00004618,T00005335,5111.07,INR,5.98,SETTLED,2026-05-01
SET00004619,T00005336,153.16,AED,0.32,SETTLED,2026-05-27
SET00004620,T00005337,119.46,AED,0.23,SETTLED,2026-05-12
SET00004621,T00005338,29064.08,INR,80.16,SETTLED,2026-04-29
SET00004622,T00005340,1620.13,INR,2.38,SETTLED,2026-05-11
SET00004623,T00005341,22.08,SGD,0.12,SETTLED,2026-06-20
SET00004624,T00005342,85.65,AED,0.26,SETTLED,2026-05-13
SET00004625,T00005343,4387.63,INR,12.64,SETTLED,2026-01-22
SET00004626,T00005344,28.27,AED,0.12,SETTLED,2026-05-03
SET00004627,T00005345,528.3,INR,0.84,SETTLED,2026-04-25
SET00004628,T00005347,129.9,SGD,0.33,SETTLED,2026-05-04
SET00004629,T00005348,17.56,SGD,0.13,SETTLED,2026-05-17
SET00004630,T00005349,1155.66,INR,2.19,PENDING,2026-01-15
SET00004631,T00005350,1308.65,INR,2.68,SETTLED,2026-04-18
SET00004632,T00005351,4680.83,INR,5.17,SETTLED,2026-06-08
SET00004633,T00005352,51.31,SGD,0.2,SETTLED,2026-04-27
SET00004634,T00005353,145.68,SGD,0.42,SETTLED,2026-01-22
SET00004635,T00005354,5920.36,INR,16.42,SETTLED,2026-06-03
SET00004636,T00005355,1729.98,INR,3.67,SETTLED,2026-06-27
SET00004637,T00005357,1190.52,INR,3.22,SETTLED,2026-03-30
SET00004638,T00005358,25.14,SGD,0.1,EXCEPTION,2026-04-27
SET00004639,T00005358,25.14,SGD,0.14,EXCEPTION,2026-04-26
SET00004640,T00005359,2742.01,INR,3.35,SETTLED,2026-05-05
SET00004641,T00005362,37.53,SGD,0.18,SETTLED,2026-02-22
SET00004642,T00005363,69.53,AED,0.19,SETTLED,2026-06-12
SET00004643,T00005364,32.66,AED,0.11,SETTLED,2026-06-12
SET00004644,T00005365,47.77,SGD,0.12,SETTLED,2026-04-05
SET00004645,T00005366,46.91,SGD,0.13,SETTLED,2026-02-09
SET00004646,T00005368,1921.13,INR,5.61,SETTLED,2026-03-26
SET00004647,T00005369,1150.73,INR,2.7,SETTLED,2026-05-27
SET00004648,T00005370,44.28,SGD,0.15,SETTLED,2026-03-18
SET00004649,T00005371,-293.99,INR,0.69,SETTLED,2026-03-11
SET00004650,T00005372,21.72,AED,0.11,SETTLED,2026-06-14
SET00004651,T00005374,896.79,INR,1.41,SETTLED,2026-01-26
SET00004652,T00005375,102.84,AED,0.37,SETTLED,2026-05-23
SET00004653,T00005376,20.97,AED,0.07,SETTLED,2026-06-02
SET00004654,T00005377,106.54,AED,0.37,SETTLED,2026-03-01
SET00004655,T00005378,46.03,SGD,0.13,EXCEPTION,2026-06-27
SET00004656,T00005379,6801.32,INR,13.42,SETTLED,2026-03-30
SET00004657,T00005380,243.09,AED,0.61,SETTLED,2026-06-25
SET00004658,T00005381,3767.78,INR,4.19,SETTLED,2026-03-15
SET00004659,T00005381,3767.78,INR,11.59,SETTLED,2026-03-16
SET00004660,T00005383,3344.01,INR,8.61,SETTLED,2026-04-25
SET00004661,T00005384,57.36,AED,0.18,SETTLED,2026-07-01
SET00004662,T00005385,67.57,AED,0.17,SETTLED,2026-04-05
SET00004663,T00005386,643.46,AED,1.19,SETTLED,2026-02-20
SET00004664,T00005387,4747.36,INR,9.71,SETTLED,2026-06-10
SET00004665,T00005388,2606.51,INR,8.21,SETTLED,2026-01-17
SET00004666,T00005390,1636.29,INR,3.38,SETTLED,2026-02-04
SET00004667,T00005391,24.06,SGD,0.07,PENDING,2026-05-02
SET00004668,T00005392,159.33,SGD,0.44,SETTLED,2026-05-26
SET00004669,T00005393,4357.78,INR,13.31,SETTLED,2026-03-22
SET00004670,T00005394,641.63,INR,0.93,SETTLED,2026-06-14
SET00004671,T00005396,676.37,INR,1.41,SETTLED,2026-04-03
SET00004672,T00005397,1358.76,INR,2.62,SETTLED,2026-03-20
SET00004673,T00005398,22.02,SGD,0.12,SETTLED,2026-02-01
SET00004674,T00005399,72.43,AED,0.22,SETTLED,2026-05-15
SET00004675,T00005400,67.75,AED,0.23,SETTLED,2026-03-27
SET00004676,T00005401,2853.82,INR,5.83,SETTLED,2026-03-23
SET00004677,T00005402,0.0,INR,0.08,SETTLED,2026-06-28
SET00004678,T00005403,4169.56,INR,11.66,SETTLED,2026-03-13
SET00004679,T00005404,1396.11,INR,1.5,EXCEPTION,2026-06-17
SET00004680,T00005405,1040.84,INR,3.26,EXCEPTION,2026-07-01
SET00004681,T00005406,2597.39,INR,7.2,SETTLED,2026-06-11
SET00004682,T00005407,17.35,SGD,0.08,SETTLED,2026-01-07
SET00004683,T00005407,17.35,SGD,0.15,SETTLED,2026-01-10
SET00004684,T00005409,2265.37,INR,2.51,SETTLED,2026-02-26
SET00004685,T00005410,3703.31,INR,9.01,SETTLED,2026-03-26
SET00004686,T00005411,120.33,AED,0.42,SETTLED,2026-07-04
SET00004687,T00005413,3843.23,INR,4.95,SETTLED,2026-05-15
SET00004688,T00005414,3530.47,INR,4.32,SETTLED,2026-03-19
SET00004689,T00005415,202.55,AED,0.34,SETTLED,2026-03-31
SET00004690,T00005416,87.88,AED,0.29,SETTLED,2026-05-06
SET00004691,T00005417,18.72,SGD,0.06,PENDING,2026-06-27
SET00004692,T00005418,4190.22,INR,12.51,PENDING,2026-03-12
SET00004693,T00005419,101.32,SGD,0.19,SETTLED,2026-03-07
SET00004694,T00005420,2366.22,INR,3.54,SETTLED,2026-01-09
SET00004695,T00005421,45.91,SGD,0.23,SETTLED,2026-02-23
SET00004696,T00005423,1395.52,INR,2.56,SETTLED,2026-01-23
SET00004697,T00005424,97.45,AED,0.26,SETTLED,2026-05-02
SET00004698,T00005425,41.53,SGD,0.18,SETTLED,2026-02-05
SET00004699,T00005426,27.57,SGD,0.08,PENDING,2026-04-24
SET00004700,T00005427,31.7,SGD,0.17,SETTLED,2026-02-20
SET00004701,T00005428,2075.22,INR,6.73,SETTLED,2026-06-23
SET00004702,T00005429,25.43,SGD,0.18,SETTLED,2026-03-16
SET00004703,T00005430,716.52,INR,1.61,SETTLED,2026-01-31
SET00004704,T00005431,48.01,SGD,0.18,SETTLED,2026-06-10
SET00004705,T00005432,6293.37,INR,12.08,SETTLED,2026-04-04
SET00004706,T00005434,2126.04,INR,2.41,SETTLED,2026-03-18
SET00004707,T00005435,31.77,SGD,0.16,SETTLED,2026-04-20
SET00004708,T00005436,1161.37,INR,2.93,SETTLED,2026-04-14
SET00004709,T00005437,5097.25,INR,6.94,SETTLED,2026-04-30
SET00004710,T00005438,104.95,AED,0.34,SETTLED,2026-04-03
SET00004711,T00005439,33.64,SGD,0.08,EXCEPTION,2026-04-19
SET00004712,T00005440,904.73,INR,2.06,SETTLED,2026-05-18
SET00004713,T00005441,1691.12,INR,3.53,SETTLED,2026-04-07
SET00004714,T00005443,79.2,AED,0.18,SETTLED,2026-05-26
SET00004715,T00005445,106.16,SGD,0.32,SETTLED,2026-04-18
SET00004716,T00005447,57.26,AED,0.16,SETTLED,2026-06-02
SET00004717,T00005448,3216.66,INR,3.65,SETTLED,2026-06-21
SET00004718,T00005449,67.76,SGD,0.29,SETTLED,2026-05-18
SET00004719,T00005450,2587.91,INR,7.36,SETTLED,2026-04-28
SET00004720,T00005452,43.6,AED,0.22,SETTLED,2026-05-15
SET00004721,T00005453,5482.72,INR,5.9,SETTLED,2026-07-01
SET00004722,T00005454,2753.21,INR,7.79,SETTLED,2026-01-19
SET00004723,T00005455,169.79,AED,0.51,SETTLED,2026-01-11
SET00004724,T00005456,41.56,SGD,0.19,SETTLED,2026-06-30
SET00004725,T00005457,56.62,AED,0.26,SETTLED,2026-04-12
SET00004726,T00005458,12.84,SGD,0.1,SETTLED,2026-05-09
SET00004727,T00005459,1052.76,INR,2.43,SETTLED,2026-05-29
SET00004728,T00005460,376.06,AED,1.18,SETTLED,2026-05-30
SET00004729,T00005461,21.56,SGD,0.14,EXCEPTION,2026-05-14
SET00004730,T00005462,412.55,INR,1.39,SETTLED,2026-04-15
SET00004731,T00005463,1633.3,INR,5.26,SETTLED,2026-05-06
SET00004732,T00005464,2604.58,INR,6.47,SETTLED,2026-05-29
SET00004733,T00005465,2588.92,INR,3.76,SETTLED,2026-06-14
SET00004734,T00005467,175.65,AED,0.34,PENDING,2026-03-13
SET00004735,T00005468,3672.37,INR,8.51,SETTLED,2026-04-04
SET00004736,T00005469,12.85,SGD,0.12,SETTLED,2026-05-18
SET00004737,T00005469,12.85,SGD,0.14,SETTLED,2026-05-16
SET00004738,T00005470,41.11,AED,0.13,SETTLED,2026-04-03
SET00004739,T00005471,11.16,SGD,0.09,SETTLED,2026-03-04
SET00004740,T00005472,3486.88,INR,4.04,SETTLED,2026-01-13
SET00004741,T00005473,3199.58,INR,8.86,SETTLED,2026-06-15
SET00004742,T00005475,6932.28,INR,17.17,SETTLED,2026-03-22
SET00004743,T00005476,103.35,SGD,0.13,SETTLED,2026-04-25
SET00004744,T00005477,26.7,SGD,0.07,SETTLED,2026-02-07
SET00004745,T00005478,29.02,AED,0.12,SETTLED,2026-04-04
SET00004746,T00005479,2892.43,INR,7.98,SETTLED,2026-05-31
SET00004747,T00005481,10.37,SGD,0.06,SETTLED,2026-06-04
SET00004748,T00005482,35.76,SGD,0.11,SETTLED,2026-04-18
SET00004749,T00005486,43.77,AED,0.23,SETTLED,2026-05-26
SET00004750,T00005488,27.53,SGD,0.19,SETTLED,2026-03-13
SET00004751,T00005489,61.34,AED,0.21,SETTLED,2026-02-25
SET00004752,T00005490,1277.11,INR,3.75,SETTLED,2026-04-23
SET00004753,T00005492,19.64,SGD,0.12,SETTLED,2026-06-18
SET00004754,T00005493,65.09,SGD,0.27,SETTLED,2026-03-03
SET00004755,T00005494,42.13,AED,0.15,SETTLED,2026-03-17
SET00004756,T00005495,3690.0,INR,5.12,SETTLED,2026-06-20
SET00004757,T00005496,2865.7,INR,8.07,SETTLED,2026-02-25
SET00004758,T00005497,1962.97,INR,5.25,SETTLED,2026-06-16
SET00004759,T00005498,35.16,SGD,0.12,SETTLED,2026-02-26
SET00004760,T00005500,43.73,SGD,0.14,SETTLED,2026-03-19
SET00004761,T00005501,1548.28,INR,2.34,SETTLED,2026-03-07
SET00004762,T00005502,1337.81,INR,4.36,SETTLED,2026-04-17
SET00004763,T00005503,2248.35,INR,4.91,SETTLED,2026-03-30
SET00004764,T00005504,1120.56,INR,2.67,SETTLED,2026-02-25
SET00004765,T00005506,706.37,INR,1.33,SETTLED,2026-05-25
SET00004766,T00005507,1896.67,INR,4.37,SETTLED,2026-06-13
SET00004767,T00005508,117.13,AED,0.17,SETTLED,2026-06-11
SET00004768,T00005510,161.72,AED,0.29,SETTLED,2026-01-03
SET00004769,T00005511,37.74,SGD,0.14,SETTLED,2026-04-11
SET00004770,T00005512,58.51,SGD,0.22,SETTLED,2026-02-15
SET00004771,T00005513,3535.76,INR,10.6,SETTLED,2026-01-25
SET00004772,T00005514,33.04,SGD,0.09,SETTLED,2026-05-29
SET00004773,T00005515,945.31,INR,2.88,SETTLED,2026-06-05
SET00004774,T00005516,1274.34,INR,2.28,SETTLED,2026-06-08
SET00004775,T00005517,2262.32,INR,6.19,SETTLED,2026-06-17
SET00004776,T00005518,4001.62,INR,7.05,PENDING,2026-05-07
SET00004777,T00005521,231.24,AED,0.38,SETTLED,2026-06-20
SET00004778,T00005522,99.56,SGD,0.31,SETTLED,2026-02-02
SET00004779,T00005523,44.48,SGD,0.21,SETTLED,2026-02-13
SET00004780,T00005526,282.58,AED,0.88,SETTLED,2026-01-24
SET00004781,T00005527,81.61,AED,0.33,SETTLED,2026-02-25
SET00004782,T00005528,938.06,INR,1.95,SETTLED,2026-06-06
SET00004783,T00005529,154.47,AED,0.33,SETTLED,2026-06-24
SET00004784,T00005530,21.33,SGD,0.09,SETTLED,2026-03-22
SET00004785,T00005531,1990.39,INR,3.09,SETTLED,2026-06-29
SET00004786,T00005532,130.14,AED,0.42,SETTLED,2026-06-08
SET00004787,T00005533,36.3,SGD,0.14,SETTLED,2026-03-02
SET00004788,T00005534,38.0,SGD,0.13,SETTLED,2026-05-06
SET00004789,T00005535,8.74,SGD,0.07,SETTLED,2026-07-03
SET00004790,T00005536,38.22,SGD,0.18,SETTLED,2026-06-13
SET00004791,T00005537,2408.91,INR,2.75,SETTLED,2026-03-27
SET00004792,T00005538,1893.9,INR,5.7,SETTLED,2026-03-16
SET00004793,T00005539,95.49,SGD,0.39,SETTLED,2026-06-11
SET00004794,T00005540,31.4,SGD,0.09,SETTLED,2026-05-01
SET00004795,T00005541,86.08,SGD,0.17,SETTLED,2026-02-14
SET00004796,T00005542,67.36,SGD,0.22,SETTLED,2026-03-24
SET00004797,T00005543,1942.95,INR,4.58,SETTLED,2026-05-17
SET00004798,T00005544,2943.71,INR,3.96,SETTLED,2026-02-13
SET00004799,T00005545,74.82,SGD,0.26,SETTLED,2026-05-22
SET00004800,T00005546,18.02,SGD,0.13,SETTLED,2026-05-26
SET00004801,T00005547,1192.57,INR,3.76,SETTLED,2026-03-12
SET00004802,T00005549,3059.45,INR,3.76,SETTLED,2026-06-23
SET00004803,T00005550,65.39,SGD,0.21,SETTLED,2026-05-30
SET00004804,T00005551,560.75,AED,0.96,SETTLED,2026-06-04
SET00004805,T00005552,28.96,SGD,0.12,SETTLED,2026-04-24
SET00004806,T00005553,258.55,AED,0.35,SETTLED,2026-02-26
SET00004807,T00005555,830.43,INR,0.92,SETTLED,2026-06-03
SET00004808,T00005556,16.59,SGD,0.08,SETTLED,2026-01-04
SET00004809,T00005557,3599.88,INR,5.42,SETTLED,2026-02-03
SET00004810,T00005558,4070.51,INR,9.1,SETTLED,2026-04-18
SET00004811,T00005559,162.57,AED,0.39,EXCEPTION,2026-04-12
SET00004812,T00005560,1551.76,INR,3.06,SETTLED,2026-06-29
SET00004813,T00005561,77.32,AED,0.28,SETTLED,2026-01-28
SET00004814,T00005563,58.7,SGD,0.24,SETTLED,2026-06-11
SET00004815,T00005564,92.22,AED,0.33,SETTLED,2026-05-12
SET00004816,T00005564,92.22,AED,0.22,SETTLED,2026-05-10
SET00004817,T00005565,15.24,SGD,0.09,SETTLED,2026-05-04
SET00004818,T00005566,545.83,INR,1.66,SETTLED,2026-05-27
SET00004819,T00005567,454.01,AED,1.17,SETTLED,2026-01-17
SET00004820,T00005568,10.48,SGD,0.1,SETTLED,2026-06-25
SET00004821,T00005569,598.36,INR,1.25,SETTLED,2026-02-22
SET00004822,T00005570,3603.95,INR,7.1,SETTLED,2026-01-26
SET00004823,T00005571,69.05,SGD,0.3,SETTLED,2026-03-24
SET00004824,T00005572,29.04,AED,0.08,SETTLED,2026-05-26
SET00004825,T00005573,26.06,SGD,0.15,EXCEPTION,2026-03-04
SET00004826,T00005574,695.28,AED,1.84,SETTLED,2026-01-19
SET00004827,T00005575,132.37,AED,0.45,SETTLED,2026-01-22
SET00004828,T00005576,72.22,AED,0.28,SETTLED,2026-03-06
SET00004829,T00005577,2938.43,INR,3.47,SETTLED,2026-02-09
SET00004830,T00005578,35.85,AED,0.17,SETTLED,2026-03-31
SET00004831,T00005579,56.72,SGD,0.14,SETTLED,2026-02-18
SET00004832,T00005580,1244.63,INR,2.9,SETTLED,2026-03-24
SET00004833,T00005581,3550.24,INR,9.56,SETTLED,2026-04-14
SET00004834,T00005582,3846.92,INR,10.37,SETTLED,2026-05-30
SET00004835,T00005583,21.94,SGD,0.16,SETTLED,2026-03-03
SET00004836,T00005585,40.52,SGD,0.16,SETTLED,2026-06-07
SET00004837,T00005586,107.63,AED,0.24,SETTLED,2026-07-01
SET00004838,T00005587,1482.82,INR,2.56,SETTLED,2026-04-29
SET00004839,T00005589,467.65,AED,1.17,PENDING,2026-05-12
SET00004840,T00005590,65.56,AED,0.17,SETTLED,2026-04-22
SET00004841,T00005591,6734.59,INR,9.19,SETTLED,2026-02-16
SET00004842,T00005592,85.17,SGD,0.15,SETTLED,2026-04-15
SET00004843,T00005595,29.07,SGD,0.12,SETTLED,2026-03-11
SET00004844,T00005596,143.99,SGD,0.44,SETTLED,2026-06-27
SET00004845,T00005597,29.73,SGD,0.13,SETTLED,2026-04-02
SET00004846,T00005600,50.97,SGD,0.19,SETTLED,2026-05-05
SET00004847,T00005602,117.44,AED,0.46,PENDING,2026-04-14
SET00004848,T00005603,2328.14,INR,3.58,SETTLED,2026-03-23
SET00004849,T00005604,144.09,AED,0.27,SETTLED,2026-05-31
SET00004850,T00005605,79.39,AED,0.21,SETTLED,2026-02-04
SET00004851,T00005606,53.23,AED,0.15,SETTLED,2026-06-02
SET00004852,T00005607,1206.31,INR,2.21,SETTLED,2026-02-13
SET00004853,T00005608,9.76,SGD,0.11,SETTLED,2026-03-20
SET00004854,T00005609,941.07,INR,2.94,SETTLED,2026-03-24
SET00004855,T00005610,133.89,AED,0.27,SETTLED,2026-06-30
SET00004856,T00005611,138.25,AED,0.41,SETTLED,2026-05-07
SET00004857,T00005612,43.66,SGD,0.19,SETTLED,2026-06-03
SET00004858,T00005613,3290.16,INR,6.81,SETTLED,2026-04-29
SET00004859,T00005614,3403.27,INR,3.78,SETTLED,2026-07-03
SET00004860,T00005615,57.43,SGD,0.28,SETTLED,2026-02-17
SET00004861,T00005617,59.53,SGD,0.24,SETTLED,2026-06-04
SET00004862,T00005618,4885.03,INR,9.61,SETTLED,2026-05-15
SET00004863,T00005619,739.62,INR,1.93,SETTLED,2026-06-22
SET00004864,T00005620,761.66,INR,2.01,SETTLED,2026-05-09
SET00004865,T00005621,1001.78,INR,2.61,SETTLED,2026-06-08
SET00004866,T00005622,7.53,SGD,0.09,SETTLED,2026-02-18
SET00004867,T00005622,7.53,SGD,0.06,SETTLED,2026-02-18
SET00004868,T00005623,2906.26,INR,6.0,SETTLED,2026-03-07
SET00004869,T00005624,1069.89,INR,2.74,SETTLED,2026-04-13
SET00004870,T00005625,2317.52,INR,3.86,PENDING,2026-06-16
SET00004871,T00005626,2148.35,INR,6.36,SETTLED,2026-04-08
SET00004872,T00005628,1395.49,INR,4.25,SETTLED,2026-04-03
SET00004873,T00005629,54.44,AED,0.16,SETTLED,2026-06-07
SET00004874,T00005630,2078.23,INR,4.49,SETTLED,2026-02-26
SET00004875,T00005631,73.49,SGD,0.2,SETTLED,2026-05-07
SET00004876,T00005632,3569.24,INR,7.42,SETTLED,2026-05-05
SET00004877,T00005633,133.6,AED,0.37,SETTLED,2026-04-06
SET00004878,T00005634,1233.81,INR,3.01,SETTLED,2026-05-22
SET00004879,T00005635,617.46,INR,0.99,SETTLED,2026-01-11
SET00004880,T00005635,617.46,INR,1.93,SETTLED,2026-01-11
SET00004881,T00005636,1027.96,INR,3.37,SETTLED,2026-06-11
SET00004882,T00005637,22.0,SGD,0.13,SETTLED,2026-03-26
SET00004883,T00005638,108.25,AED,0.17,SETTLED,2026-06-04
SET00004884,T00005639,1691.23,INR,3.42,SETTLED,2026-03-17
SET00004885,T00005640,1396.77,INR,2.64,SETTLED,2026-02-21
