transaction_id,customer_id,merchant_id,amount,currency,channel,status,created_at,route_id
T00015094,C004206,M00471,13.98,SGD,Card,SUCCESS,2026-06-24 15:27:19,R_SG_02
T00015095,C010083,M00976,21.79,SGD,Card,SUCCESS,2026-03-20 06:10:54,R_SG_01
T00015096,C011868,M00210,2514.9,INR,Card,SUCCESS,2026-05-11 07:26:52,R_IN_01
T00015097,C007217,M00684,1058.63,INR,UPI,FAILED_TECHNICAL,2026-05-15 00:09:36,R_IN_01
T00015098,C007620,M00159,2253.44,INR,Card,SUCCESS,2026-01-07 21:57:10,R_IN_01
T00015099,C006178,M00757,21.65,SGD,Card,SUCCESS,2026-04-08 21:44:10,R_SG_02
T00015100,C005975,M00584,513.18,INR,Card,SUCCESS,2026-06-11 12:36:14,R_IN_01
T00015101,C002958,M00089,24.3,AED,Wallet,SUCCESS,2026-06-24 22:54:49,R_UAE_01
T00015102,C007636,M00643,1109.94,INR,Card,SUCCESS,2026-06-17 19:25:18,R_IN_01
T00015103,C005414,M00901,932.46,INR,Bank Transfer,DECLINED_FRAUD,2026-06-27 07:23:34,R_IN_01
T00015104,C008883,M00687,9483.04,INR,Card,SUCCESS,2026-05-13 21:29:46,R_IN_02
T00015105,C012217,M00240,381.83,SGD,Card,SUCCESS,2026-02-28 23:33:51,R_SG_01
T00015106,C008536,M00761,878.53,INR,UPI,CANCELLED,2026-05-01 05:56:38,R_IN_02
T00015107,C002479,M00144,30.96,SGD,Card,CANCELLED,2026-04-05 18:39:26,R_SG_02
T00015108,C006932,M00306,85.86,AED,Card,SUCCESS,2026-03-05 11:33:54,R_UAE_02
T00015109,C004320,M00101,62.53,AED,Card,SUCCESS,2026-05-31 23:01:14,R_UAE_02
T00015110,C007338,M00848,3080.96,INR,Bank Transfer,SUCCESS,2026-05-10 00:37:33,R_IN_01
T00015111,C008800,M00065,47.32,SGD,Wallet,SUCCESS,2026-06-02 06:07:50,R_SG_02
T00015112,C011855,M00135,1704.89,INR,Card,SUCCESS,2026-03-08 18:40:27,R_IN_01
T00015113,C009319,M00779,2139.77,INR,Card,SUCCESS,2026-06-18 11:39:37,R_IN_02
T00015114,C012806,M00948,4635.06,INR,Card,SUCCESS,2026-03-01 00:31:16,R_IN_01
T00015115,C002202,M00300,84.9,SGD,Card,SUCCESS,2026-05-05 08:08:12,R_SG_01
T00015116,C011220,M00542,143.86,SGD,Card,SUCCESS,2026-01-17 08:47:14,R_SG_01
T00015117,C011317,M00144,27.64,SGD,Wallet,SUCCESS,2026-04-26 09:20:45,R_SG_01
T00015118,C013505,M00637,2763.24,INR,Card,SUCCESS,2026-01-28 17:19:11,R_IN_02
T00015119,C011336,M00513,18.6,SGD,Card,SUCCESS,2026-03-20 12:53:54,R_SG_01
T00015120,C014236,M00866,3303.51,INR,UPI,SUCCESS,2026-06-12 19:08:50,R_IN_01
T00015121,C014250,M00260,73.5,SGD,Bank Transfer,SUCCESS,2026-06-17 01:48:52,R_SG_01
T00015122,C002788,M00909,12.92,SGD,Wallet,SUCCESS,2026-05-30 02:27:37,R_SG_01
T00015123,C012312,M00288,5113.52,INR,Card,SUCCESS,2026-03-27 07:01:47,R_IN_01
T00015124,C013475,M00574,1527.39,INR,Card,SUCCESS,2026-05-02 01:51:23,R_IN_01
T00015125,C004350,M00175,1042.22,AED,Card,SUCCESS,2026-02-26 01:11:40,R_UAE_01
T00015126,C007514,M00512,99.21,AED,Bank Transfer,SUCCESS,2026-05-17 01:37:53,R_UAE_02
T00015127,C000949,M00079,2637.18,INR,Card,SUCCESS,2026-03-23 00:15:50,R_IN_02
T00015128,C001536,M00302,110.41,SGD,Card,SUCCESS,2026-02-25 02:27:37,R_SG_01
T00015129,C005796,M00517,82.78,SGD,Card,SUCCESS,2026-05-03 09:07:51,R_SG_02
T00015130,C014185,M00320,248.96,INR,Wallet,CANCELLED,2026-01-31 02:13:23,R_IN_02
T00015131,C005591,M00772,924.08,INR,UPI,SUCCESS,2026-05-18 03:07:12,R_IN_01
T00015132,C012471,M00928,52.32,AED,Wallet,SUCCESS,2026-02-18 17:20:49,R_UAE_01
T00015133,C011673,M00702,43.51,AED,Card,DECLINED_FRAUD,2026-04-28 14:04:54,R_UAE_01
T00015134,C008129,M00281,111.12,SGD,Bank Transfer,SUCCESS,2026-03-31 19:43:40,R_SG_02
T00015135,C000897,M00933,62.73,SGD,Wallet,SUCCESS,2026-04-30 04:55:48,R_SG_02
T00015136,C012981,M00471,22.45,SGD,Wallet,SUCCESS,2026-03-03 11:18:11,R_SG_01
T00015137,C009950,M00203,84.7,AED,Card,SUCCESS,2026-03-16 21:08:57,R_UAE_02
T00015138,C009267,M00830,54.54,AED,Bank Transfer,SUCCESS,2026-02-07 03:30:24,R_UAE_01
T00015139,C004292,M00808,139.08,AED,Bank Transfer,SUCCESS,2026-05-31 00:02:41,R_UAE_02
T00015140,C014044,M00192,573.26,AED,Card,SUCCESS,2026-01-21 20:16:44,R_UAE_02
T00015141,C012289,M00192,239.9,AED,Card,SUCCESS,2026-03-28 15:22:19,R_UAE_01
T00015142,C002011,M00203,47.37,AED,Card,SUCCESS,2026-04-10 14:34:44,R_UAE_02
T00015143,C006094,M00729,2699.17,INR,Bank Transfer,SUCCESS,2026-02-20 05:20:44,R_IN_01
T00015144,C005849,M00861,8224.88,INR,Wallet,SUCCESS,2026-03-30 00:59:18,R_IN_01
T00015145,C002521,M00509,2568.39,INR,Card,SUCCESS,2026-04-05 06:27:49,R_IN_02
T00015146,C006977,M00570,314.03,INR,Card,DECLINED_FRAUD,2026-02-26 01:17:27,R_IN_02
T00015147,C007624,M00617,1723.0,INR,Wallet,DECLINED_FRAUD,2026-05-11 16:21:44,R_IN_01
T00015148,C014836,M00633,2242.47,INR,Bank Transfer,SUCCESS,2026-01-10 04:35:47,R_IN_01
T00015149,C013187,M00970,33.07,SGD,Bank Transfer,SUCCESS,2026-02-20 00:13:31,R_SG_01
T00015150,C007670,M00467,3139.12,INR,UPI,SUCCESS,2026-05-09 01:49:08,R_IN_02
T00015151,C009007,M00775,71.05,SGD,Card,FAILED_TECHNICAL,2026-05-09 11:41:06,R_SG_02
T00015152,C000467,M00709,184.83,AED,Card,SUCCESS,2026-03-07 01:59:48,R_UAE_01
T00015153,C009284,M00424,1466.32,INR,UPI,SUCCESS,2026-05-18 08:20:45,R_IN_02
T00015154,C010273,M00571,4325.99,INR,Card,SUCCESS,2026-04-14 01:12:25,R_IN_01
T00015155,C003249,M00563,1459.55,INR,Card,SUCCESS,2026-04-23 11:38:17,R_IN_01
T00015156,C005938,M00877,7445.0,INR,Card,SUCCESS,2026-03-20 23:03:01,R_IN_02
T00015157,C003430,M00705,713.17,INR,Card,SUCCESS,2026-06-28 04:49:27,R_IN_01
T00015158,C008147,M00376,1446.65,INR,Card,SUCCESS,2026-05-26 15:17:14,R_IN_02
T00015159,C001322,M00830,41.31,AED,Card,SUCCESS,2026-03-03 09:13:17,R_UAE_01
T00015160,C003273,M00565,25.69,SGD,Card,SUCCESS,2026-03-01 00:25:20,R_SG_01
T00015161,C005198,M00324,3823.87,INR,Card,CANCELLED,2026-05-31 11:55:24,R_IN_02
T00015162,C005176,M00602,701.11,INR,Card,SUCCESS,2026-03-30 10:07:26,R_IN_01
T00015163,C002196,M00153,1730.2,INR,Card,SUCCESS,2026-01-26 07:20:21,R_IN_01
T00015164,C013123,M00243,25.31,SGD,Bank Transfer,SUCCESS,2026-01-11 12:08:56,R_SG_01
T00015165,C009748,M00434,113.06,SGD,Wallet,SUCCESS,2026-04-04 16:40:50,R_SG_02
T00015166,C002435,M00514,3744.13,INR,Wallet,SUCCESS,2026-04-04 11:59:33,R_IN_02
T00015167,C007618,M00122,2305.56,INR,Card,SUCCESS,2026-05-21 00:53:37,R_IN_01
T00015168,C007906,M00032,37.31,SGD,Card,SUCCESS,2026-05-01 23:37:26,R_SG_02
T00015169,C006918,M00498,52.26,AED,Bank Transfer,SUCCESS,2026-05-30 13:57:43,R_UAE_02
T00015170,C011691,M00699,1451.13,INR,Card,SUCCESS,2026-03-17 00:49:50,R_IN_02
T00015171,C010655,M00581,44.24,SGD,Card,SUCCESS,2026-05-09 03:35:32,R_SG_02
T00015172,C014012,M00207,24.85,SGD,Card,SUCCESS,2026-06-15 05:11:54,R_SG_02
T00015173,C000689,M00567,5831.18,INR,UPI,SUCCESS,2026-01-20 04:28:46,R_IN_01
T00015174,C000483,M00289,227.17,SGD,Card,SUCCESS,2026-05-22 07:56:06,R_SG_02
T00015175,C005912,M00998,0.0,AED,Card,SUCCESS,2026-05-23 13:11:32,R_UAE_02
T00015176,C008057,M00175,98.88,AED,Card,SUCCESS,2026-06-03 15:55:52,R_UAE_02
T00015177,C002114,M00585,236.69,AED,Bank Transfer,SUCCESS,2026-03-07 21:10:30,R_UAE_02
T00015178,C002674,M00660,3243.79,INR,Wallet,SUCCESS,2026-04-04 05:28:32,R_IN_02
T00015179,C000395,M00540,107.09,AED,Card,SUCCESS,2026-03-01 15:34:06,R_UAE_01
T00015180,C011823,M00145,69.88,AED,Wallet,SUCCESS,2026-03-15 09:55:48,R_UAE_02
T00015181,C006918,,114.31,AED,Wallet,SUCCESS,2026-06-26 04:51:56,R_UAE_02
T00015182,C003184,M00864,3481.47,INR,UPI,SUCCESS,2026-04-10 12:16:26,R_IN_01
T00015183,C004269,M00734,13.05,SGD,Card,SUCCESS,2026-06-10 17:13:09,R_SG_02
T00015184,C014697,M00791,19.23,AED,Card,SUCCESS,2026-06-03 13:25:14,R_UAE_01
T00015185,C000140,M00065,28.08,SGD,Card,DECLINED_FRAUD,2026-04-09 22:40:07,R_SG_01
T00015186,C008903,M00218,1106.22,INR,UPI,SUCCESS,2026-06-29 03:41:42,R_IN_02
T00015187,C001545,M00950,51.92,SGD,Wallet,SUCCESS,2026-06-09 21:19:11,R_SG_02
T00015188,C014237,,7402.94,INR,Card,SUCCESS,2026-04-16 09:15:00,R_IN_02
T00015189,C014343,M00634,1531.7,INR,Card,SUCCESS,2026-03-16 07:00:28,R_IN_01
T00015190,C007008,M00528,51.75,AED,Bank Transfer,SUCCESS,2026-01-22 14:51:03,R_UAE_02
T00015191,C001586,M00716,91.37,AED,Card,SUCCESS,2026-04-13 03:30:48,R_UAE_02
T00015192,C013093,M00962,259.32,AED,Wallet,SUCCESS,2026-03-25 04:22:57,R_UAE_01
T00015193,C001055,M00148,68.73,AED,Card,SUCCESS,2026-05-22 20:28:08,R_UAE_02
T00015194,C013932,M00908,11058.96,INR,Card,SUCCESS,2026-01-06 17:06:56,R_IN_01
T00015195,C001263,M00309,172.62,AED,Bank Transfer,DECLINED_FRAUD,2026-06-08 02:13:31,R_UAE_02
T00015196,C010238,M00262,31.15,SGD,Card,SUCCESS,2026-04-04 01:16:08,R_SG_02
T00015197,C007643,M00766,1622.62,INR,UPI,SUCCESS,2026-04-14 01:59:51,R_IN_01
T00015198,C002476,M00102,382.63,INR,UPI,SUCCESS,2026-02-17 11:13:53,R_IN_02
T00015199,C002129,M00878,607.96,INR,Wallet,SUCCESS,2026-06-22 19:43:17,R_IN_02
T00015200,C010873,M00309,211.97,AED,Card,SUCCESS,2026-04-01 01:19:40,R_UAE_01
T00015201,C009206,M00937,11.19,SGD,Card,DECLINED_FRAUD,2026-06-10 18:08:35,R_SG_01
T00015202,C001248,M00240,41.85,SGD,Card,SUCCESS,2026-03-01 21:46:18,R_SG_01
T00015203,C013494,M00849,3156.23,INR,Card,DECLINED_FRAUD,2026-01-27 17:17:20,R_IN_02
T00015204,C005675,M00834,60.76,AED,Card,SUCCESS,2026-05-11 12:42:10,R_UAE_01
T00015205,C011177,M00381,47.44,SGD,Card,DECLINED_FRAUD,2026-06-28 03:30:47,R_SG_01
T00015206,C013092,M00869,2038.17,INR,Card,SUCCESS,2026-05-12 07:30:36,R_IN_01
T00015207,C003981,M00943,-35.79,AED,Card,SUCCESS,2026-05-06 11:28:23,R_UAE_01
T00015208,C007582,M00505,24.13,SGD,Card,SUCCESS,2026-04-09 13:56:05,R_SG_02
T00015209,C014594,M00647,44.83,AED,Card,SUCCESS,2026-03-10 12:54:36,R_UAE_01
T00015210,C010177,M00989,29.85,AED,Card,SUCCESS,2026-04-07 16:46:43,R_UAE_02
T00015211,C012828,M00567,2807.02,INR,UPI,SUCCESS,2026-02-09 07:53:18,R_IN_02
T00015212,C004791,M00333,1127.36,INR,Bank Transfer,CANCELLED,2026-03-06 14:54:57,R_IN_01
T00015213,C006108,M00085,19393.03,INR,Card,SUCCESS,2026-04-17 18:02:17,R_IN_02
T00015214,C013563,M00856,3254.71,INR,Card,CANCELLED,2026-02-08 06:59:41,R_IN_02
T00015215,C004036,M00125,1385.89,INR,Wallet,SUCCESS,2026-06-03 04:26:16,R_IN_01
T00015216,C003690,M00938,2083.21,INR,UPI,SUCCESS,2026-01-04 06:19:25,R_IN_02
T00015217,C001583,M00009,119.07,SGD,Card,SUCCESS,2026-03-18 11:52:06,R_SG_02
T00015218,C013367,M00725,547.57,INR,Card,SUCCESS,2026-04-22 22:41:30,R_IN_01
T00015219,C012555,M00329,15.37,SGD,Wallet,DECLINED_FRAUD,2026-06-21 02:48:21,R_SG_01
T00015220,C010229,M00776,39.72,SGD,Card,SUCCESS,2026-05-01 07:37:38,R_SG_02
T00015221,C010416,M00040,2524.07,INR,Card,SUCCESS,2026-03-13 11:42:17,R_IN_01
T00015222,C001606,M00784,3746.44,INR,Card,SUCCESS,2026-03-24 01:21:46,R_IN_01
T00015223,C014898,M00485,684.87,INR,Bank Transfer,SUCCESS,2026-03-21 18:18:04,R_IN_02
T00015224,C002019,M00358,199.75,SGD,Card,SUCCESS,2026-02-16 10:12:39,R_SG_01
T00015225,C008167,M00260,37.3,SGD,Wallet,SUCCESS,2026-02-08 05:27:48,R_SG_01
T00015226,C009968,M00964,1231.89,INR,UPI,SUCCESS,2026-04-16 01:20:26,R_IN_02
T00015227,C013373,M00125,2473.15,INR,Wallet,SUCCESS,2026-03-08 19:26:37,R_IN_01
T00015228,C001160,M00467,1659.94,INR,UPI,SUCCESS,2026-01-26 06:45:30,R_IN_01
T00015229,C007215,M00846,71.19,AED,Wallet,SUCCESS,2026-02-24 02:59:11,R_UAE_01
T00015230,C004763,M00431,369.42,AED,Bank Transfer,CANCELLED,2026-04-22 04:07:57,R_UAE_01
T00015231,C012560,M00109,53.18,SGD,Card,SUCCESS,2026-03-05 14:15:30,R_SG_01
T00015232,C007635,M00875,5409.8,INR,UPI,SUCCESS,2026-03-01 23:49:09,R_IN_02
T00015233,C014482,M00934,2603.99,INR,UPI,SUCCESS,2026-05-08 00:01:13,R_IN_02
T00015234,C007228,M00849,1561.49,INR,Card,SUCCESS,2026-05-19 06:10:30,R_IN_02
T00015235,C010656,M00777,84.88,AED,Card,SUCCESS,2026-03-02 09:53:01,R_UAE_01
T00015236,C009944,M00831,135.58,AED,Card,SUCCESS,2026-04-14 20:17:43,R_UAE_01
T00015237,C005289,M00730,3443.94,INR,UPI,SUCCESS,2026-05-30 09:05:38,R_IN_01
T00015238,C009740,M00565,57.62,SGD,Card,SUCCESS,2026-05-19 14:13:27,R_SG_02
T00015239,C011288,M00888,4431.54,INR,Card,SUCCESS,2026-01-20 15:37:00,R_IN_02
T00015240,C003050,M00717,24.22,AED,Card,SUCCESS,2026-03-25 17:30:23,R_UAE_02
T00015241,C004713,M00149,553.2,INR,UPI,SUCCESS,2026-05-24 21:34:39,R_IN_01
T00015242,C012029,M00371,113.36,AED,Bank Transfer,SUCCESS,2026-02-16 13:32:21,R_UAE_01
T00015243,C011223,M00812,55.38,SGD,Card,SUCCESS,2026-02-20 00:09:08,R_SG_01
T00015244,C000438,M00660,718.43,INR,UPI,SUCCESS,2026-05-10 20:22:49,R_IN_02
T00015245,C002108,M00918,152.06,AED,Card,SUCCESS,2026-03-10 15:30:34,R_UAE_01
T00015246,C012835,M00520,292.67,AED,Bank Transfer,SUCCESS,2026-03-18 07:52:20,R_UAE_02
T00015247,C004774,M00030,114.24,AED,Bank Transfer,SUCCESS,2026-04-23 19:03:09,R_UAE_02
T00015248,C013138,M00127,4835.97,INR,Wallet,SUCCESS,2026-05-28 09:14:36,R_IN_02
T00015249,C013851,M00338,2244.93,INR,Wallet,SUCCESS,2026-04-19 00:53:11,R_IN_02
T00015250,C005068,M00923,154.27,SGD,Bank Transfer,SUCCESS,2026-06-17 14:40:06,R_SG_01
T00015251,C001811,M00535,8.87,SGD,Bank Transfer,SUCCESS,2026-01-30 16:20:14,R_SG_01
T00015252,C001551,M00043,3332.95,INR,Card,SUCCESS,2026-05-28 16:14:02,R_IN_01
T00015253,C000516,M00554,1541.14,INR,UPI,SUCCESS,2026-04-26 14:32:25,R_IN_02
T00015254,C006819,M00334,58.45,AED,Bank Transfer,SUCCESS,2026-06-06 11:42:18,R_UAE_02
T00015255,C005838,M00392,5789.97,INR,UPI,SUCCESS,2026-03-17 06:01:49,R_IN_01
T00015256,C006168,M00310,1932.8,INR,Card,SUCCESS,2026-04-16 10:26:43,R_IN_02
T00015257,C007125,M00715,20.11,SGD,Wallet,SUCCESS,2026-06-07 22:54:40,R_SG_02
T00015258,C008424,M00966,35.22,SGD,Bank Transfer,SUCCESS,2026-06-08 23:54:46,R_SG_02
T00015259,C007270,M00744,5817.38,INR,Card,SUCCESS,2026-03-28 09:40:59,R_IN_01
T00015260,C010324,M00509,4540.93,INR,UPI,SUCCESS,2026-06-07 21:09:16,R_IN_02
T00015261,C008615,M00179,1815.57,INR,Card,SUCCESS,2026-05-18 08:25:06,R_IN_02
T00015262,C002514,M00972,1226.07,INR,Card,SUCCESS,2026-04-03 03:36:25,R_IN_01
T00015263,C013043,M00079,3265.73,INR,Card,SUCCESS,2026-06-27 07:58:00,R_IN_02
T00015264,C010238,M00362,18.43,SGD,Card,SUCCESS,2026-01-10 11:00:30,R_SG_01
T00015265,C004555,M00955,288.08,AED,Bank Transfer,SUCCESS,2026-03-29 18:44:07,R_UAE_01
T00015266,C012999,M00034,1650.83,INR,Card,DECLINED_FRAUD,2026-03-15 12:45:19,R_IN_01
T00015267,C003327,M00469,177.37,SGD,Card,SUCCESS,2026-06-22 00:24:24,R_SG_02
T00015268,C002480,M00638,1171.0,INR,Card,SUCCESS,2026-01-28 07:29:12,R_IN_01
T00015269,C012794,M00340,2301.3,INR,UPI,DECLINED_FRAUD,2026-05-09 11:52:29,R_IN_01
T00015270,C003793,M00327,22.78,SGD,Wallet,SUCCESS,2026-05-23 17:51:08,R_SG_02
T00015271,C011356,M00959,9370.59,INR,Card,SUCCESS,2026-02-17 18:26:21,R_IN_01
T00015272,C013733,M00589,2194.24,INR,UPI,SUCCESS,2026-02-09 19:08:32,R_IN_01
T00015273,C001068,M00769,798.21,INR,UPI,SUCCESS,2026-01-14 06:07:23,R_IN_02
T00015274,C010190,M00338,5059.12,INR,UPI,FAILED_TECHNICAL,2026-02-12 03:06:51,R_IN_01
T00015275,C001311,M00289,67.2,SGD,Bank Transfer,SUCCESS,2026-06-05 16:20:49,R_SG_02
T00015276,C013655,M00489,47.86,AED,Card,CANCELLED,2026-06-23 06:43:48,R_UAE_02
T00015277,C014252,M00645,48.64,AED,Card,SUCCESS,2026-06-18 10:56:17,R_UAE_01
T00015278,C000806,M00470,3958.51,INR,UPI,SUCCESS,2026-03-26 01:18:43,R_IN_01
T00015279,C012344,M00723,62.55,AED,Wallet,SUCCESS,2026-05-24 18:04:51,R_UAE_02
T00015280,C008807,M00288,2983.78,INR,UPI,SUCCESS,2026-06-07 09:21:56,R_IN_01
T00015281,C013772,M00945,1160.59,INR,Card,SUCCESS,2026-06-05 04:09:45,R_IN_02
T00015282,C001962,M00131,40.89,SGD,Card,SUCCESS,2026-01-19 23:19:47,R_SG_01
T00015283,C010555,M00986,5615.97,INR,UPI,SUCCESS,2026-02-24 15:47:53,R_IN_01
T00015284,C001710,M00922,4324.37,INR,Card,SUCCESS,2026-06-23 20:24:26,R_IN_02
T00015285,C013152,M00370,2887.14,INR,Card,SUCCESS,2026-05-26 21:20:30,R_IN_01
T00015286,C006482,M00284,4243.27,INR,UPI,SUCCESS,2026-06-08 15:07:41,R_IN_01
T00015287,C002544,M00838,38.49,AED,Wallet,SUCCESS,2026-04-21 14:50:19,R_UAE_01
T00015288,C006739,M00369,3122.58,INR,Card,SUCCESS,2026-03-31 14:02:04,R_IN_01
T00015289,C006442,M00293,3220.52,INR,UPI,SUCCESS,2026-05-13 18:18:11,R_IN_02
T00015290,C005314,M00679,195.59,AED,Card,SUCCESS,2026-04-14 11:04:46,R_UAE_02
T00015291,C011227,M00277,56.68,AED,Bank Transfer,SUCCESS,2026-03-28 10:00:57,R_UAE_02
T00015292,C014244,M00242,16.91,SGD,Wallet,SUCCESS,2026-03-23 14:01:23,R_SG_01
T00015293,C014382,M00336,16.2,SGD,Wallet,SUCCESS,2026-02-11 12:44:25,R_SG_01
T00015294,C002438,M00434,65.59,SGD,Bank Transfer,SUCCESS,2026-04-24 18:56:51,R_SG_02
T00015295,C011045,M00337,3455.1,INR,Card,SUCCESS,2026-04-22 10:21:09,R_IN_01
T00015296,C004961,M00454,4941.38,INR,Card,SUCCESS,2026-05-04 10:56:06,R_IN_02
T00015297,C012252,M00440,54.13,SGD,Bank Transfer,SUCCESS,2026-02-01 19:55:37,R_SG_01
T00015298,C009010,M00177,3152.3,INR,UPI,DECLINED_FRAUD,2026-06-19 08:11:20,R_IN_01
T00015299,C002866,M00250,1982.4,INR,Bank Transfer,SUCCESS,2026-05-26 07:37:22,R_IN_02
T00015300,C004533,M00119,1815.88,INR,Card,SUCCESS,2026-02-05 17:39:41,R_IN_01
T00015301,C001292,M00155,7655.95,INR,Card,SUCCESS,2026-01-23 16:01:36,R_IN_01
T00015302,C003167,M00173,38.98,AED,Card,SUCCESS,2026-05-12 19:41:32,R_UAE_01
T00015303,C013579,M00506,11.46,SGD,Card,DECLINED_FRAUD,2026-03-22 12:04:36,R_SG_01
T00015304,C003176,M00983,49.18,AED,Bank Transfer,DECLINED_FRAUD,2026-03-17 01:37:20,R_UAE_01
T00015305,C000846,M00907,0.0,SGD,Card,SUCCESS,2026-06-09 05:08:45,R_SG_02
T00015306,C008046,M00901,6266.91,INR,Card,CANCELLED,2026-03-22 11:28:51,R_IN_01
T00015307,C006884,M00327,69.39,SGD,Wallet,SUCCESS,2026-05-10 15:55:45,R_SG_02
T00015308,C002914,M00853,122.84,AED,Bank Transfer,SUCCESS,2026-04-25 15:58:17,R_UAE_01
T00015309,C000437,M00494,116.25,SGD,Card,SUCCESS,2026-03-06 04:34:34,R_SG_01
T00015310,C004186,M00360,277.42,SGD,Card,SUCCESS,2026-03-20 20:14:58,R_SG_01
T00015311,C006975,M00935,67.24,SGD,Card,SUCCESS,2026-06-23 22:04:40,R_SG_02
T00015312,C001498,M00335,2485.21,INR,Card,FAILED_TECHNICAL,2026-03-20 20:29:35,R_IN_02
T00015313,C004060,M00226,221.14,AED,Card,CANCELLED,2026-06-01 10:05:51,R_UAE_02
T00015314,C000913,M00295,50.06,SGD,Card,SUCCESS,2026-06-12 16:53:22,R_SG_01
T00015315,C009117,M00398,505.51,INR,Card,SUCCESS,2026-01-21 04:51:04,R_IN_02
T00015316,C001280,M00362,34.89,SGD,Bank Transfer,SUCCESS,2026-05-15 13:17:24,R_SG_01
T00015317,C005174,M00857,2494.37,INR,UPI,SUCCESS,2026-05-27 06:25:28,R_IN_01
T00015318,C010586,M00344,88.47,AED,Card,SUCCESS,2026-04-08 22:12:52,R_UAE_02
T00015319,C001596,M00817,2742.55,INR,Bank Transfer,SUCCESS,2026-04-30 05:19:58,R_IN_01
T00015320,C009456,M00552,-1561.2,INR,UPI,SUCCESS,2026-02-12 23:59:28,R_IN_01
T00015321,C009574,M00202,1624.49,INR,Card,SUCCESS,2026-03-17 17:50:42,R_IN_01
T00015322,C009514,M00826,1095.78,INR,Wallet,SUCCESS,2026-05-21 12:13:36,R_IN_01
T00015323,C003940,M00677,4593.43,INR,Card,SUCCESS,2026-05-05 09:08:59,R_IN_02
T00015324,C006836,M00528,99.87,AED,Card,SUCCESS,2026-02-06 09:45:19,R_UAE_01
T00015325,C012982,M00118,4876.93,INR,UPI,SUCCESS,2026-06-29 05:41:36,R_IN_01
T00015326,C013944,M00531,55.04,SGD,Card,SUCCESS,2026-06-22 19:05:11,R_SG_01
T00015327,C012907,M00839,5342.13,INR,Wallet,SUCCESS,2026-02-26 02:00:37,R_IN_02
T00015328,C007189,M00028,71.28,AED,Card,SUCCESS,2026-06-14 15:56:37,R_UAE_02
T00015329,C012384,M00068,6952.52,INR,Bank Transfer,SUCCESS,2026-03-07 04:15:47,R_IN_01
T00015330,C006815,M00114,6.39,SGD,Card,SUCCESS,2026-04-29 20:30:32,R_SG_02
T00015331,C008280,M00002,3199.93,INR,Card,SUCCESS,2026-06-01 04:53:03,R_IN_01
T00015332,C007356,M00768,461.57,INR,Bank Transfer,SUCCESS,2026-03-22 05:36:04,R_IN_01
T00015333,C009389,M00292,94.1,AED,Bank Transfer,SUCCESS,2026-04-28 21:46:18,R_UAE_02
T00015334,C003738,M00456,859.12,INR,UPI,SUCCESS,2026-04-10 10:42:56,R_IN_01
T00015335,C004045,M00951,12607.48,INR,UPI,CANCELLED,2026-05-29 00:10:19,R_IN_02
T00015336,C013955,M00415,15.31,SGD,Card,SUCCESS,2026-04-15 12:27:49,R_SG_02
T00015337,C002132,M00879,333.44,INR,UPI,SUCCESS,2026-04-30 09:28:48,R_IN_01
T00015338,C000063,M00147,666.63,INR,Card,SUCCESS,2026-06-10 17:28:57,R_IN_01
T00015339,C012457,M00536,1147.39,INR,Wallet,CANCELLED,2026-05-20 00:52:15,R_IN_02
T00015340,C011482,M00599,54.93,SGD,Card,SUCCESS,2026-04-23 03:45:00,R_SG_01
T00015341,C014432,M00648,159.34,AED,Card,SUCCESS,2026-04-12 11:03:27,R_UAE_01
T00015342,C007865,M00227,5702.71,INR,Wallet,SUCCESS,2026-02-04 17:14:01,R_IN_01
T00015343,C008356,M00853,30.45,AED,Wallet,SUCCESS,2026-01-17 09:49:22,R_UAE_01
T00015344,C013978,M00734,7.22,SGD,Card,SUCCESS,2026-06-24 14:34:15,R_SG_02
T00015345,C000661,M00842,820.88,INR,Card,SUCCESS,2026-02-18 02:15:16,R_IN_01
T00015346,C011299,M00194,43.15,SGD,Card,SUCCESS,2026-03-09 04:27:48,R_SG_01
T00015347,C007867,M00930,27.01,SGD,Card,SUCCESS,2026-05-07 20:34:46,R_SG_01
T00015348,C001771,M00700,182.89,AED,Card,SUCCESS,2026-06-08 13:40:21,R_UAE_01
T00015349,C014364,M00148,78.54,AED,Card,DECLINED_FRAUD,2026-06-08 15:23:25,R_UAE_02
T00015350,C006170,M00910,20.27,SGD,Card,SUCCESS,2026-06-08 16:01:26,R_SG_01
T00015351,C005039,M00145,478.93,AED,Bank Transfer,DECLINED_FRAUD,2026-06-28 18:38:40,R_UAE_02
T00015352,C006489,M00415,24.84,SGD,Card,DECLINED_FRAUD,2026-01-17 16:38:00,R_SG_01
T00015353,C003842,M00234,341.11,AED,Card,SUCCESS,2026-04-01 22:25:48,R_UAE_01
T00015354,C002613,M00919,23.54,SGD,Wallet,DECLINED_FRAUD,2026-06-19 19:39:08,R_SG_02
T00015355,C012645,M00740,580.32,INR,Card,SUCCESS,2026-04-13 15:35:11,R_IN_02
T00015356,C005189,M00141,25.66,SGD,Card,SUCCESS,2026-06-14 03:38:12,R_SG_01
T00015357,C008846,M00128,4560.06,INR,UPI,DECLINED_FRAUD,2026-01-06 11:44:48,R_IN_02
T00015358,C012536,M00611,6330.57,INR,UPI,SUCCESS,2026-04-20 02:14:17,R_IN_02
