transaction_id,rule_id,decision,risk_score,model_version
T00017089,none,APPROVE,0.2861,v2.0
T00017090,amount_spike,APPROVE,0.2519,v2.0
T00017091,velocity,APPROVE,0.547,v2.0
T00017092,velocity,APPROVE,0.3723,v2.0
T00017093,amount_spike,APPROVE,0.3624,v1.8
T00017094,none,APPROVE,1.12,v2.0
T00017095,amount_spike,APPROVE,0.3394,v1.8
T00017096,none,APPROVE,0.5507,v1.8
T00017097,new_device,APPROVE,0.4939,v2.0
T00017098,geo_mismatch,APPROVE,0.0,v2.0
T00017099,watchlist,APPROVE,0.0,v2.0
T00017100,velocity,APPROVE,0.3938,v2.0
T00017101,new_device,APPROVE,0.2687,v1.8
T00017102,watchlist,APPROVE,0.3674,v2.0
T00017103,new_device,APPROVE,0.6907,v1.8
T00017104,none,APPROVE,0.2151,v2.0
T00017105,new_device,APPROVE,0.3266,v2.0
T00017106,geo_mismatch,APPROVE,0.1796,v1.8
T00017107,geo_mismatch,APPROVE,0.6538,v2.0
T00017108,amount_spike,APPROVE,0.1566,v2.0
T00017109,amount_spike,APPROVE,0.4423,v1.8
T00017110,none,APPROVE,0.0759,v1.8
T00017111,none,APPROVE,0.583,v1.8
T00017112,velocity,APPROVE,0.9005,v1.8
T00017113,none,APPROVE,0.7,v2.0
T00017114,watchlist,APPROVE,0.1733,v2.0
T00017115,geo_mismatch,APPROVE,0.139,v1.8
T00017117,geo_mismatch,APPROVE,0.5777,v2.0
T00017118,geo_mismatch,APPROVE,0.6272,v2.0
T00017119,none,APPROVE,0.0775,v2.0
T00017120,new_device,APPROVE,0.3923,v2.0
T00017121,none,APPROVE,0.2297,v1.8
T00017122,geo_mismatch,APPROVE,0.0712,v1.8
T00017123,amount_spike,APPROVE,0.1706,v1.8
T00017124,amount_spike,DECLINE,0.7441,v2.0
T00017125,none,DECLINE,1.0,v1.8
T00017127,amount_spike,APPROVE,0.383,v1.8
T00017128,new_device,APPROVE,0.0622,v2.0
T00017130,new_device,APPROVE,0.1082,v2.0
T00017131,amount_spike,APPROVE,0.163,v2.0
T00017132,amount_spike,APPROVE,0.2376,v2.0
T00017133,geo_mismatch,APPROVE,0.6018,v2.0
T00017134,new_device,APPROVE,0.2461,v1.8
T00017135,geo_mismatch,APPROVE,0.0,v1.8
T00017136,velocity,REVIEW,0.8717,v1.8
T00017137,amount_spike,APPROVE,0.2845,v1.8
T00017138,new_device,APPROVE,0.5603,v2.0
T00017139,none,APPROVE,0.0792,v2.0
T00017140,geo_mismatch,APPROVE,0.3961,v2.0
T00017141,velocity,APPROVE,0.2434,v1.8
T00017142,amount_spike,APPROVE,0.3939,v2.0
T00017143,none,APPROVE,0.2566,v1.8
T00017144,geo_mismatch,APPROVE,0.6244,v2.0
T00017145,new_device,APPROVE,0.5589,v2.0
T00017146,none,APPROVE,0.6197,v2.0
T00017147,new_device,APPROVE,0.3767,v1.8
T00017148,none,APPROVE,0.4232,v1.8
T00017149,geo_mismatch,APPROVE,0.6647,v2.0
T00017150,none,APPROVE,0.1602,v2.0
T00017151,new_device,APPROVE,0.4232,v1.8
T00017152,amount_spike,APPROVE,0.4178,v1.8
T00017153,none,APPROVE,0.2126,v1.8
T00017155,none,APPROVE,0.7535,v2.0
T00017156,none,APPROVE,0.2665,v2.0
T00017157,new_device,APPROVE,0.1754,v1.8
T00017158,none,APPROVE,0.1667,v2.0
T00017159,geo_mismatch,REVIEW,1.0,v1.8
T00017160,new_device,APPROVE,0.1903,v2.0
T00017161,none,APPROVE,0.0,v1.8
T00017162,new_device,APPROVE,0.2296,v2.0
T00017163,none,APPROVE,0.6269,v2.0
T00017164,none,APPROVE,0.1288,v1.8
T00017165,geo_mismatch,APPROVE,0.876,v2.0
T00017166,velocity,APPROVE,0.3395,v2.0
T00017167,watchlist,APPROVE,0.5053,v1.8
T00017168,geo_mismatch,APPROVE,0.0885,v1.8
T00017169,velocity,APPROVE,0.5005,v1.8
T00017170,velocity,APPROVE,0.082,v2.0
T00017171,velocity,APPROVE,0.3765,v1.8
T00017172,velocity,APPROVE,0.5194,v2.0
T00017173,new_device,APPROVE,0.2182,v2.0
T00017174,new_device,APPROVE,0.3028,v2.0
T00017175,amount_spike,APPROVE,0.3887,v2.0
T00017176,amount_spike,APPROVE,0.1816,v2.0
T00017177,amount_spike,APPROVE,0.4655,v1.8
T00017178,geo_mismatch,APPROVE,0.318,v1.8
T00017179,geo_mismatch,APPROVE,0.3732,v2.0
T00017180,new_device,APPROVE,0.7837,v2.0
T00017181,geo_mismatch,APPROVE,0.2706,v1.8
T00017182,geo_mismatch,APPROVE,0.104,v1.8
T00017183,velocity,APPROVE,0.4125,v2.0
T00017184,new_device,APPROVE,0.1769,v2.0
T00017185,velocity,APPROVE,0.4549,v2.0
T00017188,watchlist,APPROVE,0.7298,v2.0
T00017189,none,APPROVE,0.3686,v1.8
T00017190,velocity,APPROVE,0.3546,v1.8
T00017191,velocity,APPROVE,0.1622,v1.8
T00017192,watchlist,APPROVE,0.338,v1.8
T00017193,none,DECLINE,0.8989,v2.0
T00017194,watchlist,APPROVE,0.4636,v2.0
T00017195,none,APPROVE,0.6416,v2.0
T00017196,geo_mismatch,APPROVE,0.1668,v2.0
T00017197,velocity,APPROVE,0.4851,v1.8
T00017198,velocity,APPROVE,0.6422,v2.0
T00017199,none,APPROVE,0.119,v1.8
T00017200,none,APPROVE,0.6587,v2.0
T00017202,new_device,APPROVE,0.5278,v1.8
T00017203,none,APPROVE,0.2857,v1.8
T00017204,new_device,APPROVE,0.3818,v2.0
T00017205,watchlist,DECLINE,0.243,v2.0
T00017206,amount_spike,APPROVE,0.4453,v1.8
T00017207,new_device,APPROVE,0.2512,v2.0
T00017208,velocity,APPROVE,0.2963,v2.0
T00017209,new_device,APPROVE,0.7555,v1.8
T00017210,watchlist,APPROVE,0.3665,v1.8
T00017211,none,APPROVE,0.1212,v2.0
T00017212,none,APPROVE,0.425,v1.8
T00017213,geo_mismatch,APPROVE,0.0795,v2.0
T00017214,watchlist,APPROVE,0.1296,v2.0
T00017215,geo_mismatch,APPROVE,0.4248,v2.0
T00017216,velocity,APPROVE,0.5167,v2.0
T00017217,amount_spike,APPROVE,0.0,v2.0
T00017218,none,APPROVE,0.0031,v1.8
T00017219,watchlist,REVIEW,0.8259,v1.8
T00017221,velocity,DECLINE,0.1694,v2.0
T00017222,velocity,DECLINE,0.3841,v2.0
T00017223,amount_spike,APPROVE,0.6588,v1.8
T00017224,none,APPROVE,-0.18,v2.0
T00017225,amount_spike,APPROVE,0.0,v2.0
T00017226,new_device,APPROVE,0.0825,v2.0
T00017227,none,REVIEW,0.8559,v2.0
T00017228,amount_spike,APPROVE,0.3941,v1.8
T00017229,none,APPROVE,0.7849,v1.8
T00017230,amount_spike,APPROVE,0.426,v2.0
T00017232,none,APPROVE,0.2113,v1.8
T00017233,geo_mismatch,APPROVE,0.0856,v2.0
T00017234,none,APPROVE,0.2981,v1.8
T00017235,amount_spike,APPROVE,0.1319,v2.0
T00017236,none,APPROVE,0.1484,v2.0
T00017237,new_device,APPROVE,0.2952,v1.8
T00017238,amount_spike,APPROVE,0.4733,v2.0
T00017239,none,APPROVE,0.415,v2.0
T00017240,new_device,APPROVE,0.7083,v1.8
T00017241,velocity,APPROVE,0.3151,v1.8
T00017242,new_device,APPROVE,0.1397,v2.0
T00017243,watchlist,APPROVE,0.2394,v1.8
T00017244,none,APPROVE,0.322,v2.0
T00017245,amount_spike,APPROVE,0.5875,v2.0
T00017246,velocity,APPROVE,0.2395,v1.8
T00017247,velocity,APPROVE,0.3533,v1.8
T00017248,none,APPROVE,0.3116,v2.0
T00017249,new_device,APPROVE,0.5502,v2.0
T00017250,none,APPROVE,0.7293,v1.8
T00017251,new_device,APPROVE,0.4212,v1.8
T00017252,velocity,APPROVE,0.2877,v2.0
T00017253,amount_spike,APPROVE,0.3435,v2.0
T00017254,none,APPROVE,0.6561,v1.8
T00017255,watchlist,REVIEW,1.0,v2.0
T00017256,new_device,APPROVE,0.1265,v2.0
T00017257,velocity,APPROVE,0.4153,v1.8
T00017258,amount_spike,APPROVE,0.1881,v1.8
T00017259,none,APPROVE,0.2384,v2.0
T00017260,geo_mismatch,APPROVE,0.0636,v1.8
T00017261,amount_spike,APPROVE,0.2525,v1.8
T00017262,amount_spike,APPROVE,0.8024,v2.0
T00017263,amount_spike,APPROVE,0.0,v1.8
T00017264,amount_spike,APPROVE,0.3127,v2.0
T00017265,amount_spike,APPROVE,0.0506,v1.8
T00017266,geo_mismatch,APPROVE,0.526,v2.0
T00017267,geo_mismatch,APPROVE,0.2452,v1.8
T00017268,none,APPROVE,0.6878,v2.0
T00017269,geo_mismatch,APPROVE,0.4183,v2.0
T00017270,none,APPROVE,0.3836,v2.0
T00017271,none,APPROVE,0.4597,v1.8
T00017272,amount_spike,APPROVE,0.4037,v2.0
T00017273,new_device,APPROVE,0.3153,v1.8
T00017274,amount_spike,APPROVE,0.3157,v1.8
T00017275,new_device,APPROVE,0.8363,v1.8
T00017276,none,APPROVE,0.3415,v2.0
T00017277,new_device,APPROVE,0.471,v2.0
T00017278,velocity,APPROVE,0.4373,v2.0
T00017279,velocity,APPROVE,0.4748,v1.8
T00017280,velocity,APPROVE,0.461,v2.0
T00017281,new_device,APPROVE,0.2408,v2.0
T00017282,new_device,APPROVE,0.5603,v2.0
T00017283,none,APPROVE,0.658,v2.0
T00017284,none,APPROVE,0.2961,v2.0
T00017285,amount_spike,APPROVE,0.5804,v2.0
T00017286,new_device,APPROVE,0.675,v2.0
T00017287,velocity,APPROVE,0.7028,v2.0
T00017288,new_device,APPROVE,0.7558,v2.0
T00017289,none,APPROVE,0.2852,v2.0
T00017290,velocity,APPROVE,0.5053,v2.0
T00017291,new_device,APPROVE,0.1233,v2.0
T00017292,none,APPROVE,0.3463,v1.8
T00017293,velocity,APPROVE,0.528,v2.0
T00017294,geo_mismatch,APPROVE,0.1568,v1.8
T00017295,amount_spike,APPROVE,0.2258,v1.8
T00017296,velocity,APPROVE,0.6434,v2.0
T00017297,watchlist,APPROVE,0.2876,v2.0
T00017298,velocity,APPROVE,0.4369,v2.0
T00017299,amount_spike,APPROVE,0.0103,v2.0
T00017300,amount_spike,APPROVE,0.6328,v2.0
T00017301,watchlist,APPROVE,0.196,v2.0
T00017302,none,APPROVE,0.2976,v2.0
T00017303,new_device,APPROVE,0.2162,v2.0
T00017304,none,APPROVE,0.8019,v1.8
T00017305,velocity,APPROVE,0.3683,v1.8
T00017306,watchlist,APPROVE,0.1895,v2.0
T00017307,amount_spike,APPROVE,0.263,v1.8
T00017308,new_device,APPROVE,0.4127,v2.0
T00017309,new_device,APPROVE,0.715,v2.0
T00017310,watchlist,APPROVE,0.5063,v2.0
T00017311,velocity,APPROVE,0.0642,v1.8
T00017312,new_device,APPROVE,0.3911,v2.0
T00017313,geo_mismatch,APPROVE,0.1413,v2.0
T00017314,none,APPROVE,0.6781,v1.8
T00017315,new_device,APPROVE,0.0,v2.0
T00017316,geo_mismatch,APPROVE,0.1787,v2.0
T00017317,velocity,APPROVE,0.801,v1.8
T00017318,none,APPROVE,0.2518,v1.8
T00017319,geo_mismatch,APPROVE,0.235,v1.8
T00017320,geo_mismatch,APPROVE,0.2761,v1.8
T00017321,none,APPROVE,0.5231,v1.8
T00017322,amount_spike,APPROVE,0.439,v1.8
T00017323,amount_spike,APPROVE,0.6565,v2.0
T00017324,amount_spike,APPROVE,0.2429,v2.0
T00017325,new_device,APPROVE,0.3947,v1.8
T00017326,geo_mismatch,APPROVE,0.4138,v1.8
T00017327,geo_mismatch,APPROVE,0.53,v1.8
T00017328,geo_mismatch,APPROVE,0.0,v1.8
T00017329,none,APPROVE,0.0193,v1.8
T00017330,geo_mismatch,APPROVE,0.5343,v1.8
T00017331,none,APPROVE,0.4371,v1.8
T00017332,none,APPROVE,0.5407,v1.8
T00017333,new_device,APPROVE,0.4494,v2.0
T00017334,new_device,APPROVE,0.308,v1.8
T00017335,velocity,APPROVE,0.1403,v1.8
T00017336,watchlist,APPROVE,0.2494,v2.0
T00017337,velocity,APPROVE,0.1896,v2.0
T00017338,amount_spike,APPROVE,0.2738,v1.8
T00017339,geo_mismatch,APPROVE,0.2036,v1.8
T00017340,velocity,APPROVE,0.5814,v1.8
T00017341,velocity,APPROVE,0.5706,v2.0
T00017342,geo_mismatch,APPROVE,0.1289,v2.0
T00017343,new_device,APPROVE,0.35,v1.8
T00017344,new_device,APPROVE,0.2643,v1.8
T00017345,amount_spike,DECLINE,0.289,v2.0
T00017346,geo_mismatch,APPROVE,0.5382,v1.8
T00017347,watchlist,APPROVE,0.0,v1.8
T00017348,geo_mismatch,APPROVE,0.2803,v1.8
T00017349,velocity,APPROVE,0.1971,v2.0
T00017350,velocity,APPROVE,0.1859,v1.8
T00017351,amount_spike,APPROVE,1.12,v1.8
T00017352,new_device,APPROVE,0.7988,v2.0
T00017353,new_device,APPROVE,0.0125,v2.0
T00017354,geo_mismatch,APPROVE,0.1808,v2.0
T00017356,none,APPROVE,0.2966,v2.0
T00017357,watchlist,APPROVE,0.0097,v1.8
T00017358,none,APPROVE,0.4858,v1.8
T00017359,new_device,APPROVE,0.1937,v1.8
T00017360,none,APPROVE,0.2357,v2.0
T00017361,amount_spike,APPROVE,0.0082,v2.0
T00017362,none,APPROVE,0.1947,v1.8
T00017363,none,APPROVE,0.7374,v2.0
T00017364,geo_mismatch,APPROVE,0.3768,v2.0
T00017365,velocity,APPROVE,0.434,v1.8
T00017366,geo_mismatch,APPROVE,0.4722,v1.8
T00017367,geo_mismatch,APPROVE,0.0299,v1.8
T00017368,new_device,APPROVE,0.4656,v2.0
T00017369,amount_spike,APPROVE,0.6121,v2.0
T00017370,watchlist,APPROVE,0.6037,v1.8
T00017371,none,APPROVE,0.3192,v1.8
T00017373,velocity,APPROVE,0.4581,v2.0
T00017374,none,APPROVE,0.0,v1.8
T00017375,geo_mismatch,APPROVE,0.1037,v2.0
T00017376,geo_mismatch,APPROVE,0.6206,v1.8
T00017377,none,APPROVE,0.0973,v2.0
T00017378,amount_spike,APPROVE,0.4685,v1.8
T00017379,amount_spike,APPROVE,0.6099,v1.8
T00017380,velocity,APPROVE,0.0615,v1.8
T00017381,none,APPROVE,0.0923,v2.0
T00017382,none,APPROVE,0.1521,v1.8
T00017383,velocity,APPROVE,0.2365,v2.0
T00017384,watchlist,APPROVE,0.4049,v1.8
T00017385,velocity,APPROVE,0.0978,v1.8
T00017386,new_device,APPROVE,0.4288,v2.0
T00017387,velocity,APPROVE,0.1792,v1.8
T00017388,velocity,APPROVE,0.2447,v2.0
T00017389,velocity,APPROVE,0.2573,v2.0
T00017390,amount_spike,APPROVE,0.213,v2.0
T00017391,amount_spike,APPROVE,0.2959,v1.8
T00017392,amount_spike,APPROVE,0.7194,v1.8
T00017393,amount_spike,APPROVE,0.5632,v1.8
T00017394,velocity,APPROVE,0.6457,v2.0
T00017395,amount_spike,APPROVE,0.1004,v2.0
T00017396,velocity,APPROVE,0.6224,v1.8
T00017397,geo_mismatch,APPROVE,0.1297,v2.0
T00017398,velocity,APPROVE,0.5168,v2.0
T00017399,none,APPROVE,0.2723,v2.0
T00017400,geo_mismatch,APPROVE,0.6381,v1.8
T00017401,velocity,APPROVE,0.2266,v1.8
T00017402,new_device,APPROVE,0.1193,v1.8
T00017403,velocity,APPROVE,0.1902,v1.8
T00017404,velocity,APPROVE,0.0,v1.8
T00017405,new_device,APPROVE,0.8088,v1.8
T00017406,new_device,APPROVE,0.0,v1.8
T00017407,geo_mismatch,APPROVE,0.0857,v2.0
T00017408,velocity,APPROVE,0.7056,v2.0
T00017409,amount_spike,APPROVE,0.5357,v2.0
T00017410,amount_spike,APPROVE,0.3149,v1.8
T00017411,velocity,APPROVE,0.3686,v1.8
T00017412,velocity,APPROVE,0.3189,v2.0
T00017413,new_device,APPROVE,0.4917,v2.0
T00017414,new_device,APPROVE,0.3131,v2.0
T00017415,watchlist,APPROVE,0.44,v2.0
T00017416,none,APPROVE,0.5494,v2.0
T00017417,new_device,APPROVE,0.16,v1.8
T00017418,velocity,APPROVE,0.3919,v2.0
T00017419,watchlist,APPROVE,0.3803,v2.0
T00017420,geo_mismatch,APPROVE,0.499,v1.8
T00017421,amount_spike,APPROVE,0.3036,v2.0
T00017422,none,APPROVE,0.4009,v1.8
T00017423,new_device,APPROVE,0.1546,v1.8
T00017424,amount_spike,DECLINE,0.4523,v2.0
T00017425,none,DECLINE,1.35,v2.0
T00017426,velocity,APPROVE,0.3592,v1.8
T00017427,watchlist,APPROVE,0.1419,v1.8
T00017428,velocity,DECLINE,0.2242,v1.8
T00017429,none,APPROVE,0.4098,v1.8
T00017430,amount_spike,APPROVE,0.2636,v1.8
T00017431,none,APPROVE,0.0,v2.0
T00017432,amount_spike,APPROVE,0.5725,v2.0
T00017433,amount_spike,APPROVE,0.1645,v1.8
T00017434,geo_mismatch,APPROVE,0.1981,v1.8
T00017435,none,APPROVE,0.4845,v1.8
T00017436,amount_spike,APPROVE,0.6165,v1.8
T00017437,new_device,APPROVE,0.4236,v2.0
T00017438,geo_mismatch,APPROVE,0.4523,v2.0
T00017439,amount_spike,APPROVE,0.3925,v2.0
T00017440,new_device,APPROVE,0.5427,v1.8
T00017441,amount_spike,APPROVE,0.448,v1.8
T00017442,geo_mismatch,APPROVE,0.1892,v2.0
T00017443,geo_mismatch,APPROVE,0.0512,v2.0
T00017444,geo_mismatch,APPROVE,0.1664,v1.8
T00017445,none,APPROVE,0.5211,v2.0
T00017446,watchlist,APPROVE,0.7078,v2.0
T00017447,new_device,APPROVE,0.5173,v1.8
T00017448,new_device,APPROVE,0.0061,v1.8
T00017449,new_device,APPROVE,0.498,v2.0
T00017450,amount_spike,DECLINE,0.2489,v2.0
T00017451,geo_mismatch,APPROVE,0.1558,v2.0
T00017452,amount_spike,APPROVE,0.4439,v2.0
T00017453,geo_mismatch,DECLINE,0.3804,v2.0
T00017454,velocity,APPROVE,0.1932,v2.0
T00017455,none,APPROVE,0.3914,v2.0
T00017456,amount_spike,APPROVE,0.8229,v1.8
T00017457,new_device,APPROVE,0.1325,v1.8
T00017458,velocity,APPROVE,0.6493,v1.8
T00017459,geo_mismatch,APPROVE,0.2061,v1.8
T00017460,none,APPROVE,0.0032,v1.8
T00017461,amount_spike,APPROVE,0.6095,v2.0
T00017462,velocity,DECLINE,0.469,v1.8
T00017463,velocity,APPROVE,0.3747,v2.0
T00017464,velocity,APPROVE,0.5442,v2.0
T00017465,amount_spike,APPROVE,0.3464,v1.8
T00017466,amount_spike,APPROVE,0.6087,v1.8
T00017467,new_device,APPROVE,0.2641,v2.0
T00017468,amount_spike,APPROVE,0.4387,v1.8
T00017469,none,APPROVE,0.5986,v1.8
T00017470,velocity,APPROVE,0.0,v1.8
T00017471,new_device,APPROVE,0.3187,v1.8
T00017472,velocity,DECLINE,0.4294,v2.0
T00017473,amount_spike,APPROVE,0.0,v2.0
T00017474,new_device,APPROVE,0.727,v1.8
T00017475,velocity,APPROVE,0.3979,v2.0
T00017476,watchlist,APPROVE,0.3399,v1.8
T00017477,new_device,APPROVE,0.4698,v1.8
T00017479,new_device,APPROVE,0.4308,v2.0
T00017480,geo_mismatch,APPROVE,0.6828,v1.8
T00017481,geo_mismatch,APPROVE,0.2288,v2.0
T00017482,geo_mismatch,APPROVE,0.3176,v2.0
T00017483,geo_mismatch,APPROVE,0.0209,v2.0
T00017484,new_device,APPROVE,0.4666,v2.0
T00017485,velocity,APPROVE,0.3438,v1.8
T00017486,amount_spike,APPROVE,0.5873,v2.0
T00017487,none,APPROVE,0.0976,v1.8
T00017488,none,APPROVE,0.6857,v1.8
T00017489,none,APPROVE,0.5038,v2.0
T00017490,amount_spike,APPROVE,0.6837,v2.0
T00017491,none,APPROVE,0.2735,v1.8
T00017492,new_device,APPROVE,0.6724,v1.8
T00017493,none,APPROVE,0.3294,v2.0
T00017494,velocity,APPROVE,0.4502,v2.0
T00017495,geo_mismatch,APPROVE,0.1252,v2.0
T00017496,new_device,DECLINE,0.6491,v2.0
T00017497,new_device,APPROVE,0.3086,v2.0
T00017498,velocity,APPROVE,0.365,v2.0
T00017499,velocity,DECLINE,0.5457,v2.0
T00017500,amount_spike,APPROVE,0.2917,v2.0
T00017501,new_device,APPROVE,0.5183,v2.0
T00017502,new_device,APPROVE,0.0,v2.0
T00017503,amount_spike,APPROVE,0.0,v2.0
T00017504,none,APPROVE,0.5437,v2.0
T00017505,velocity,APPROVE,0.0229,v2.0
T00017506,new_device,APPROVE,0.0883,v2.0
T00017507,none,APPROVE,0.5032,v1.8
T00017508,new_device,APPROVE,0.2095,v2.0
T00017509,geo_mismatch,APPROVE,0.4861,v1.8
T00017510,new_device,APPROVE,0.4369,v1.8
T00017511,new_device,APPROVE,0.1669,v2.0
T00017512,none,APPROVE,0.049,v1.8
T00017513,new_device,APPROVE,0.3251,v2.0
T00017514,velocity,APPROVE,0.1482,v2.0
T00017515,none,APPROVE,0.0869,v2.0
T00017516,new_device,APPROVE,0.7158,v1.8
T00017517,none,APPROVE,0.3319,v1.8
T00017518,velocity,APPROVE,0.3359,v1.8
T00017519,velocity,APPROVE,0.419,v1.8
T00017520,watchlist,APPROVE,0.4054,v1.8
T00017521,watchlist,APPROVE,0.5015,v2.0
T00017522,velocity,APPROVE,0.2842,v1.8
T00017523,watchlist,APPROVE,0.6365,v2.0
T00017524,amount_spike,APPROVE,0.4644,v2.0
T00017525,none,APPROVE,0.4213,v2.0
T00017526,geo_mismatch,APPROVE,0.1011,v2.0
T00017527,amount_spike,APPROVE,0.3366,v1.8
T00017528,none,APPROVE,0.1073,v1.8
T00017529,watchlist,APPROVE,0.1927,v2.0
T00017530,new_device,APPROVE,0.3542,v2.0
T00017531,new_device,APPROVE,0.4017,v2.0
T00017532,geo_mismatch,APPROVE,0.0816,v2.0
T00017533,new_device,APPROVE,0.1476,v2.0
T00017534,new_device,APPROVE,0.3418,v1.8
T00017535,none,APPROVE,0.2819,v1.8
T00017536,amount_spike,APPROVE,0.3496,v1.8
T00017537,new_device,APPROVE,0.321,v2.0
T00017538,geo_mismatch,APPROVE,0.3083,v1.8
T00017539,none,APPROVE,0.3565,v1.8
T00017540,velocity,APPROVE,0.3944,v2.0
T00017541,amount_spike,APPROVE,0.1065,v1.8
T00017542,velocity,APPROVE,0.3519,v1.8
T00017543,velocity,APPROVE,0.7456,v2.0
T00017544,none,APPROVE,0.522,v2.0
T00017545,amount_spike,REVIEW,0.8664,v2.0
T00017546,none,APPROVE,1.35,v1.8
T00017547,watchlist,DECLINE,0.2351,v2.0
T00017548,new_device,DECLINE,0.7197,v2.0
T00017549,velocity,APPROVE,0.3717,v2.0
T00017550,amount_spike,APPROVE,0.641,v2.0
T00017551,velocity,APPROVE,0.3802,v1.8
T00017552,none,APPROVE,0.3864,v2.0
T00017553,velocity,APPROVE,0.7514,v2.0
T00017554,new_device,APPROVE,0.1912,v2.0
T00017555,none,APPROVE,0.2876,v1.8
T00017556,amount_spike,DECLINE,0.4754,v2.0
T00017557,watchlist,APPROVE,0.083,v2.0
T00017558,none,APPROVE,0.2911,v1.8
T00017559,none,REVIEW,0.8374,v2.0
T00017560,watchlist,APPROVE,0.0,v1.8
T00017561,none,APPROVE,0.3372,v1.8
T00017562,watchlist,APPROVE,0.7543,v2.0
T00017563,none,APPROVE,0.1381,v1.8
T00017564,velocity,DECLINE,0.7196,v2.0
T00017565,amount_spike,APPROVE,0.7245,v1.8
T00017566,none,APPROVE,0.152,v2.0
T00017567,geo_mismatch,APPROVE,0.0,v2.0
T00017568,velocity,APPROVE,0.2902,v1.8
T00017569,new_device,APPROVE,0.22,v1.8
T00017570,geo_mismatch,APPROVE,0.1031,v2.0
T00017571,new_device,APPROVE,0.2165,v2.0
T00017572,none,APPROVE,0.4843,v2.0
T00017573,none,APPROVE,0.3776,v1.8
T00017574,watchlist,APPROVE,0.3168,v2.0
T00017575,none,APPROVE,0.4073,v2.0
T00017576,none,DECLINE,0.3422,v1.8
T00017577,geo_mismatch,APPROVE,0.3047,v2.0
T00017578,none,APPROVE,0.0898,v1.8
T00017579,velocity,APPROVE,0.1384,v2.0
T00017580,amount_spike,APPROVE,0.7887,v1.8
T00017581,none,APPROVE,0.4469,v2.0
T00017582,velocity,APPROVE,0.1908,v1.8
T00017583,velocity,APPROVE,0.3674,v1.8
T00017584,velocity,DECLINE,0.2418,v1.8
T00017585,amount_spike,APPROVE,0.1903,v1.8
T00017586,velocity,APPROVE,0.2333,v1.8
T00017587,amount_spike,APPROVE,0.2388,v1.8
T00017588,none,DECLINE,0.4982,v2.0
T00017589,watchlist,APPROVE,0.4541,v1.8
T00017590,amount_spike,DECLINE,0.5434,v2.0
T00017591,new_device,APPROVE,0.2747,v1.8
T00017592,geo_mismatch,APPROVE,0.1022,v1.8
T00017593,velocity,APPROVE,0.2721,v1.8
T00017594,amount_spike,APPROVE,0.0,v2.0
T00017595,amount_spike,APPROVE,0.1243,v2.0
T00017596,none,APPROVE,0.0,v1.8
T00017597,new_device,APPROVE,0.6315,v1.8
T00017598,amount_spike,APPROVE,0.6305,v2.0
T00017599,amount_spike,APPROVE,0.2048,v1.8
T00017600,new_device,APPROVE,0.1924,v2.0
T00017601,amount_spike,APPROVE,0.1348,v2.0
T00017602,amount_spike,APPROVE,0.674,v2.0
T00017603,geo_mismatch,APPROVE,0.3013,v1.8
T00017604,none,APPROVE,0.3167,v1.8
T00017605,none,APPROVE,0.4989,v2.0
T00017606,none,APPROVE,0.1571,v1.8
T00017607,velocity,APPROVE,0.0,v1.8
T00017608,velocity,APPROVE,0.439,v2.0
T00017609,geo_mismatch,APPROVE,0.1118,v1.8
T00017610,none,APPROVE,0.2544,v2.0
T00017611,amount_spike,APPROVE,0.4325,v2.0
T00017612,none,APPROVE,0.4492,v1.8
T00017613,none,APPROVE,0.3245,v1.8
T00017614,velocity,APPROVE,0.0,v1.8
T00017615,new_device,APPROVE,0.0284,v1.8
T00017616,velocity,APPROVE,0.1969,v1.8
T00017617,geo_mismatch,APPROVE,0.6748,v1.8
T00017618,none,APPROVE,0.4501,v1.8
T00017619,velocity,APPROVE,0.6545,v2.0
T00017620,amount_spike,APPROVE,0.3713,v2.0
T00017621,none,DECLINE,0.4763,v2.0
T00017622,amount_spike,APPROVE,0.6788,v1.8
T00017623,velocity,APPROVE,0.0904,v2.0
T00017624,none,APPROVE,0.472,v2.0
T00017625,new_device,APPROVE,0.1669,v2.0
T00017626,amount_spike,APPROVE,0.1952,v2.0
T00017627,none,APPROVE,0.7431,v1.8
T00017628,new_device,APPROVE,0.3514,v1.8
T00017629,new_device,APPROVE,0.4887,v1.8
T00017630,geo_mismatch,APPROVE,0.217,v1.8
T00017631,new_device,APPROVE,0.066,v2.0
T00017632,none,DECLINE,0.1144,v1.8
T00017633,velocity,APPROVE,0.2409,v1.8
T00017634,velocity,APPROVE,0.5501,v1.8
T00017635,none,APPROVE,0.0453,v1.8
T00017636,velocity,APPROVE,0.3244,v1.8
T00017637,velocity,APPROVE,0.3802,v2.0
T00017638,new_device,APPROVE,0.4656,v1.8
T00017639,none,APPROVE,0.0793,v2.0
T00017640,new_device,APPROVE,0.6857,v1.8
T00017641,amount_spike,REVIEW,0.8279,v1.8
T00017642,new_device,APPROVE,0.078,v1.8
T00017643,geo_mismatch,APPROVE,0.1662,v2.0
T00017644,watchlist,APPROVE,0.6122,v2.0
T00017645,velocity,APPROVE,0.1783,v2.0
T00017646,new_device,APPROVE,0.5484,v1.8
T00017647,new_device,APPROVE,0.3142,v1.8
T00017648,velocity,APPROVE,0.0618,v2.0
T00017649,new_device,APPROVE,0.3097,v2.0
T00017650,new_device,DECLINE,0.1046,v1.8
